\INPUT_FILE = /exodata/ETSS-prep/KELT/doN02/raw/KELT_N02_lc_004555_V01_west_tfa.dat
\INPUT_TYPE = "RAW"
\START_DATE = "Fri Oct 27, 07:06:26 2006"               
\STOP_DATE = "Mon Nov 24, 09:34:38 2008"               
\fixlen = T
\NUMRECORDS = 597      
\
\ This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu 
\ Thu Feb 25, 17:09:21 2016
\ Documentation for the KELT Survey dataset can be found at http://exoplanetarchive.ipac.caltech.edu/docs/KELT.html
\
|          TIME|     MAG|MAG_ERR|
|          real|    real|   real|
|             d|     mag|    mag|
|          null|    null|   null|
 2454035.796138 14.34156 0.01082 
 2454035.796138 14.34162 0.01082 
 2454035.796138 14.34423 0.01082 
 2454035.801601 14.32013 0.01000 
 2454036.792748 14.34086 0.01076 
 2454036.798212 14.32258 0.00988 
 2454036.803677 14.34284 0.00913 
 2454037.790288 14.33173 0.01015 
 2454037.795751 14.32042 0.00943 
 2454037.801215 14.34230 0.00913 
 2454038.786837 14.34583 0.01009 
 2454038.792301 14.31580 0.00958 
 2454038.797767 14.33572 0.00982 
 2454039.786156 14.33200 0.01182 
 2454040.782391 14.32580 0.01407 
 2454048.758326 14.32371 0.01465 
 2454048.769051 14.33734 0.01284 
 2454048.774412 14.35540 0.01251 
 2454048.779774 14.33196 0.01329 
 2454050.753257 14.31333 0.01271 
 2454050.758623 14.34031 0.01183 
 2454050.763985 14.32041 0.01119 
 2454050.769353 14.34652 0.01141 
 2454052.749244 14.33439 0.01174 
 2454052.754611 14.30523 0.01034 
 2454052.759974 14.33245 0.01062 
 2454052.765340 14.30717 0.01010 
 2454052.770701 14.34278 0.01007 
 2454053.747612 14.33821 0.01058 
 2454053.758345 14.32264 0.00991 
 2454053.763714 14.33533 0.00970 
 2454053.769083 14.29758 0.00961 
 2454054.744176 14.34003 0.01047 
 2454054.754916 14.31248 0.00936 
 2454054.760287 14.31421 0.00902 
 2454054.765656 14.30980 0.00958 
 2454055.738458 14.32030 0.01034 
 2454055.749196 14.31196 0.00945 
 2454055.754566 14.31374 0.00938 
 2454055.759929 14.33312 0.00951 
 2454055.765298 14.32502 0.00927 
 2454056.739140 14.33315 0.01169 
 2454056.744508 14.33307 0.00949 
 2454056.749872 14.32582 0.01010 
 2454056.755241 14.32377 0.01011 
 2454056.760609 14.33725 0.00981 
 2454057.734189 14.31729 0.01121 
 2454057.744929 14.33655 0.01055 
 2454057.750291 14.32852 0.01026 
 2454057.755659 14.31812 0.01031 
 2454057.761029 14.34017 0.01070 
 2454058.733748 14.32774 0.01039 
 2454058.744484 14.33471 0.01052 
 2454058.749848 14.34451 0.00966 
 2454058.755216 14.32521 0.01034 
 2454059.730258 14.33187 0.01055 
 2454059.735624 14.33369 0.00950 
 2454059.740993 14.30066 0.01009 
