\INPUT_FILE = /exodata/ETSS-prep/KELT/doN02/raw/KELT_N02_lc_013981_V01_west_tfa.dat
\INPUT_TYPE = "RAW"
\START_DATE = "Fri Oct 27, 07:06:26 2006"               
\STOP_DATE = "Mon Nov 24, 09:34:38 2008"               
\fixlen = T
\NUMRECORDS = 592      
\
\ This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu 
\ Thu Feb 25, 17:09:39 2016
\ Documentation for the KELT Survey dataset can be found at http://exoplanetarchive.ipac.caltech.edu/docs/KELT.html
\
|          TIME|     MAG|MAG_ERR|
|          real|    real|   real|
|             d|     mag|    mag|
|          null|    null|   null|
 2454035.796138 14.83124 0.01522 
 2454035.801601 14.80325 0.01400 
 2454036.792748 14.83459 0.01527 
 2454036.798212 14.80243 0.01386 
 2454036.803677 14.80989 0.01309 
 2454037.790288 14.80260 0.01430 
 2454037.795751 14.78590 0.01302 
 2454037.801215 14.80297 0.01273 
 2454038.786837 14.82784 0.01376 
 2454038.792301 14.79156 0.01299 
 2454039.786156 14.80753 0.01695 
 2454040.782391 14.81823 0.02036 
 2454048.758326 14.82066 0.02095 
 2454048.769051 14.82541 0.01827 
 2454048.774412 14.80616 0.01791 
 2454048.779774 14.78801 0.01899 
 2454050.753257 14.80562 0.01802 
 2454050.758623 14.81743 0.01688 
 2454050.763985 14.83284 0.01561 
 2454050.769353 14.83915 0.01620 
 2454052.749244 14.80615 0.01712 
 2454052.754611 14.78926 0.01482 
 2454052.759974 14.80278 0.01486 
 2454052.765340 14.82635 0.01459 
 2454052.770701 14.80078 0.01440 
 2454053.747612 14.79371 0.01518 
 2454053.758345 14.81499 0.01382 
 2454053.763714 14.81435 0.01356 
 2454053.769083 14.79680 0.01315 
 2454054.744176 14.79458 0.01484 
 2454054.754916 14.81885 0.01292 
 2454054.760287 14.79563 0.01276 
 2454054.765656 14.81002 0.01334 
 2454055.738458 14.82233 0.01452 
 2454055.749196 14.81066 0.01314 
 2454055.754566 14.80521 0.01310 
 2454055.759929 14.81840 0.01321 
 2454055.765298 14.79873 0.01312 
 2454056.739140 14.82480 0.01654 
 2454056.744508 14.81571 0.01340 
 2454056.749872 14.81229 0.01415 
 2454056.755241 14.82184 0.01434 
 2454056.760609 14.80446 0.01378 
 2454057.734189 14.77301 0.01602 
 2454057.744929 14.78773 0.01481 
 2454057.750291 14.81267 0.01449 
 2454057.755659 14.78615 0.01457 
 2454057.761029 14.81358 0.01515 
 2454058.733748 14.81331 0.01447 
 2454058.744484 14.83014 0.01479 
 2454058.749848 14.81250 0.01347 
 2454058.755216 14.76892 0.01460 
 2454059.730258 14.79711 0.01498 
 2454059.735624 14.80249 0.01319 
 2454059.740993 14.79839 0.01392 
 2454059.746355 14.81372 0.01362 
 2454059.751725 14.81032 0.01437 
 2454060.728783 14.80141 0.01478 
