\INPUT_FILE = /exodata/ETSS-prep/KELT/doN02/raw/KELT_N02_lc_000025_V01_east_raw.dat
 2454039.694917 14.01232 0.00998 
 2454039.699538 13.99424 0.00984 
 2454039.705000 14.00363 0.00960 
 2454039.707189 14.01638 0.00973 
 2454039.711809 14.01771 0.00969 
 2454039.716430 14.01639 0.01001 
 2454039.721049 14.00830 0.01001 
 2454039.725669 14.01467 0.00979 
 2454039.730289 14.00406 0.00922 
 2454039.734910 14.03111 0.00919 
 2454039.739530 14.00392 0.00944 
 2454039.744150 14.01776 0.00949 
 2454039.748771 14.00612 0.00968 
 2454039.753393 14.01193 0.00942 
 2454039.758013 14.00576 0.00952 
 2454039.762634 14.01455 0.00949 
 2454039.767256 14.00679 0.00940 
 2454039.771875 14.01415 0.00897 
 2454039.776495 14.01125 0.00923 
 2454039.781115 14.01999 0.00966 
 2454040.685923 14.01708 0.01129 
 2454040.688110 14.00704 0.01123 
 2454040.690298 14.02460 0.01099 
 2454040.692486 14.01438 0.01094 
 2454040.694674 14.01180 0.01103 
 2454040.696862 14.00839 0.01098 
 2454040.699049 14.01459 0.01082 
 2454040.701237 14.02690 0.01076 
 2454040.703425 13.99300 0.01078 
 2454040.708045 14.01080 0.01075 
 2454040.712666 14.01424 0.01061 
 2454040.717287 14.01219 0.01051 
 2454040.721906 14.01782 0.01037 
 2454040.726526 14.01551 0.01022 
 2454040.731146 14.01118 0.01026 
 2454040.735765 14.02252 0.01014 
 2454040.740386 14.01114 0.01027 
 2454040.745006 14.00780 0.01030 
 2454040.749625 14.00572 0.01016 
 2454040.754245 14.01336 0.00999 
 2454040.758865 14.01459 0.00998 
 2454040.763485 14.01169 0.01000 
 2454040.768107 14.02164 0.00999 
 2454040.772728 14.00049 0.00998 
 2454040.777349 14.00023 0.00998 
 2454048.666500 13.99872 0.01054 
 2454048.671019 14.00190 0.01040 
 2454048.675540 14.00870 0.01069 
 2454048.680900 14.01451 0.01058 
 2454048.686262 14.01730 0.01095 
 2454048.691624 13.99532 0.01057 
 2454048.696984 14.00419 0.01038 
 2454048.699084 14.00397 0.01072 
 2454048.703605 14.01077 0.01040 
 2454048.708124 14.01094 0.01040 
 2454048.712704 14.01140 0.01023 
 2454048.717223 14.00448 0.01067 
 2454048.721743 14.00052 0.01029 
 2454048.726267 14.01222 0.01026 
 2454048.730787 14.01628 0.01049 
 2454048.735304 14.02297 0.01015 
 2454048.739824 14.01750 0.01020 
 2454048.744344 14.01649 0.01003 
 2454048.748864 14.00283 0.01033 
 2454048.753384 14.00620 0.01009 
 2454050.661443 14.01319 0.00870 
 2454050.665961 14.00882 0.00844 
 2454050.670486 14.00599 0.00843 
 2454050.675859 14.01884 0.00841 
 2454050.681227 14.01447 0.00852 
 2454050.686590 14.00896 0.00813 
 2454050.691959 14.00081 0.00822 
 2454050.694063 14.00320 0.00816 
 2454050.698585 14.01793 0.00802 
 2454050.703103 14.00917 0.00816 
 2454050.707628 14.00970 0.00803 
 2454050.712143 14.00017 0.00797 
 2454050.721189 13.99900 0.00812 
 2454050.725707 14.01366 0.00812 
 2454050.730228 14.01084 0.00836 
 2454050.734754 13.98351 0.00837 
 2454050.739272 14.00643 0.00847 
 2454050.743796 14.02022 0.00853 
 2454050.748318 14.01404 0.00856 
 2454052.657430 14.00592 0.00863 
 2454052.661956 14.00873 0.00835 
 2454052.666475 13.99798 0.00841 
 2454052.671844 14.00655 0.00796 
 2454052.677207 14.01027 0.00869 
 2454052.682575 14.00886 0.00816 
 2454052.687946 14.00882 0.00811 
 2454052.690052 14.00807 0.00803 
 2454052.694574 14.00578 0.00834 
 2454052.699097 14.00660 0.00829 
 2454052.703616 14.01328 0.00802 
 2454052.708139 14.00854 0.00818 
 2454052.712656 14.00366 0.00806 
 2454052.717178 14.00745 0.00827 
 2454052.721694 14.00342 0.00814 
 2454052.730734 14.01301 0.00845 
 2454052.735259 14.00710 0.00824 
 2454052.739783 14.00640 0.00830 
 2454052.744299 13.99832 0.00853 
 2454053.651245 14.01131 0.00824 
 2454053.655770 14.01480 0.00813 
 2454053.660295 14.00566 0.00839 
 2454053.664818 13.99695 0.00814 
 2454053.670182 13.99702 0.00814 
 2454053.675551 14.00548 0.00791 
 2454053.680921 14.00559 0.00808 
 2454053.686292 14.00765 0.00797 
 2454053.688397 14.01758 0.00792 
 2454053.692922 14.02025 0.00807 
 2454053.697438 13.98837 0.00779 
 2454053.706490 14.00556 0.00758 
 2454053.711014 14.00087 0.00769 
 2454053.715536 14.01788 0.00743 
 2454053.720054 14.00596 0.00755 
 2454053.724578 13.99834 0.00745 
 2454053.729100 14.01020 0.00748 
 2454053.733619 14.00942 0.00749 
 2454053.738144 14.01395 0.00755 
 2454053.742669 14.01845 0.00754 
 2454054.652340 14.01615 0.00778 
 2454054.656858 13.99766 0.00788 
 2454054.661383 14.00327 0.00779 
 2454054.666755 14.01173 0.00762 
 2454054.672125 13.99909 0.00766 
 2454054.677497 14.00765 0.00791 
 2454054.682867 13.99981 0.00770 
 2454054.684971 13.99853 0.00784 
 2454054.689493 14.01203 0.00757 
 2454054.694012 14.01761 0.00732 
 2454054.698536 14.00202 0.00742 
 2454054.703058 14.01514 0.00756 
 2454054.707575 14.00222 0.00752 
 2454054.712099 14.01198 0.00738 
 2454054.716624 14.01589 0.00730 
 2454054.721147 14.00197 0.00742 
 2454054.725665 14.00801 0.00746 
 2454054.730189 14.00340 0.00748 
 2454054.734714 14.00831 0.00716 
 2454054.739238 14.00980 0.00722 
 2454055.646626 14.00225 0.00838 
 2454055.651150 13.99777 0.00841 
 2454055.655676 14.00392 0.00824 
 2454055.661040 14.00386 0.00816 
 2454055.666408 14.00962 0.00775 
 2454055.671778 14.01103 0.00789 
 2454055.677148 14.01608 0.00787 
 2454055.679253 14.02126 0.00774 
 2454055.683777 14.02003 0.00764 
 2454055.688302 14.00191 0.00764 
 2454055.692827 14.02124 0.00761 
 2454055.697343 14.00353 0.00752 
 2454055.701867 14.00251 0.00739 
 2454055.706389 14.00630 0.00753 
 2454055.710907 14.00247 0.00739 
 2454055.715432 14.01095 0.00740 
 2454055.719956 14.00920 0.00727 
 2454055.724473 14.00990 0.00747 
 2454055.728997 14.00063 0.00739 
 2454055.733520 14.01412 0.00727 
 2454056.647318 14.01021 0.00797 
 2454056.651837 14.01028 0.00809 
 2454056.656361 13.99625 0.00815 
 2454056.661723 14.00473 0.00795 
 2454056.667091 14.00814 0.00795 
 2454056.672454 14.00261 0.00807 
 2454056.677821 14.01308 0.00792 
 2454056.679924 14.00943 0.00785 
 2454056.684448 14.01166 0.00782 
 2454056.688972 14.00108 0.00762 
 2454056.693492 13.99785 0.00789 
 2454056.698015 14.01800 0.00761 
 2454056.702537 13.99179 0.00775 
 2454056.707056 14.01953 0.00749 
 2454056.711581 14.01896 0.00762 
 2454056.716105 14.00446 0.00746 
 2454056.720631 14.00070 0.00759 
 2454056.725154 14.00972 0.00776 
 2454056.729671 14.01543 0.00761 
 2454056.734196 14.01198 0.00752 
 2454057.641528 14.00942 0.00857 
 2454057.646052 14.00502 0.00828 
 2454057.650575 13.99453 0.00828 
 2454057.655939 14.00233 0.00827 
 2454057.661302 14.00748 0.00813 
 2454057.666667 13.99890 0.00806 
 2454057.672036 14.00561 0.00815 
 2454057.677400 14.00671 0.00814 
 2454057.679503 14.00465 0.00802 
 2454057.684026 13.99629 0.00796 
 2454057.688542 14.00164 0.00808 
 2454057.693066 13.99917 0.00798 
 2454057.697587 14.00303 0.00790 
 2454057.702107 14.00842 0.00781 
 2454057.706631 14.01030 0.00795 
 2454057.711156 14.00189 0.00799 
 2454057.715681 14.00972 0.00786 
 2454057.720203 14.00371 0.00773 
 2454057.724722 14.01052 0.00769 
 2454057.729246 14.00815 0.00798 
 2454058.641923 14.00249 0.00804 
 2454058.646443 14.01443 0.00781 
 2454058.650963 14.01465 0.00778 
 2454058.656328 14.01615 0.00800 
 2454058.661697 14.01415 0.00764 
 2454058.667066 14.01788 0.00767 
 2454058.672429 14.02465 0.00776 
 2454058.674533 14.00672 0.00770 
 2454058.679057 14.02071 0.00774 
 2454058.683579 14.00558 0.00759 
 2454058.688097 14.01197 0.00784 
 2454058.692621 14.01788 0.00760 
 2454058.697147 13.99851 0.00759 
 2454058.701672 14.02183 0.00767 
 2454058.706194 14.01346 0.00746 
 2454058.710713 14.01417 0.00745 
 2454058.715237 13.99281 0.00736 
 2454058.719762 14.00843 0.00729 
 2454058.724285 14.01526 0.00741 
 2454058.728802 14.01295 0.00736 
 2454059.580521 14.01656 0.00871 
 2454059.585045 14.01438 0.00882 
 2454059.589567 14.01363 0.00885 
 2454059.594085 13.99889 0.00870 
 2454059.598608 14.00936 0.00864 
 2454059.603125 14.01494 0.00839 
 2454059.607649 14.02293 0.00847 
 2454059.612171 14.01980 0.00829 
 2454059.616690 14.00852 0.00823 
 2454059.621213 14.00343 0.00825 
 2454059.625736 14.00921 0.00812 
 2454059.630255 14.00862 0.00810 
 2454059.634780 13.99048 0.00818 
 2454059.639301 13.98795 0.00820 
 2454059.643819 14.01447 0.00808 
 2454059.648340 13.99973 0.00788 
 2454059.653704 14.02132 0.00784 
 2454059.659067 14.01581 0.00786 
 2454059.664434 14.01537 0.00803 
 2454059.666537 14.01556 0.00783 
 2454059.671060 14.01441 0.00788 
 2454059.675579 14.01956 0.00784 
 2454059.680103 14.01563 0.00786 
 2454059.684625 14.00408 0.00766 
 2454059.689144 14.00963 0.00775 
 2454059.693667 14.01202 0.00759 
 2454059.698190 14.01704 0.00755 
 2454059.702708 14.02067 0.00755 
 2454059.707232 14.01281 0.00758 
 2454059.711754 14.00718 0.00768 
 2454059.716273 14.00645 0.00759 
 2454059.720797 14.00291 0.00742 
 2454059.725318 14.00596 0.00741 
 2454060.580529 14.01619 0.00940 
 2454060.585051 14.00469 0.00928 
 2454060.589569 14.00983 0.00948 
 2454060.594094 14.01862 0.00929 
 2454060.598617 14.01851 0.00947 
 2454060.603135 14.01043 0.00922 
 2454060.607659 14.01759 0.00919 
 2454060.612185 14.00934 0.00912 
 2454060.616710 14.00895 0.00887 
 2454060.621233 14.02174 0.00878 
 2454060.625750 13.99651 0.00862 
 2454060.630275 14.01167 0.00858 
 2454060.634796 14.01375 0.00850 
 2454060.639314 14.01253 0.00837 
 2454060.643840 14.00220 0.00824 
 2454060.649210 14.00395 0.00838 
 2454060.654581 13.99563 0.00820 
 2454060.659952 14.01159 0.00800 
 2454060.665322 14.00802 0.00801 
 2454060.667427 14.00551 0.00792 
 2454060.671947 14.00699 0.00788 
 2454060.676475 14.00767 0.00773 
 2454060.680994 14.02274 0.00755 
 2454060.685518 14.01422 0.00752 
 2454060.690040 14.00661 0.00755 
 2454060.694558 14.01572 0.00758 
 2454060.699081 14.01016 0.00739 
 2454060.705749 14.01083 0.00741 
 2454060.710272 14.00800 0.00732 
 2454060.714790 14.00547 0.00725 
 2454060.719313 13.99827 0.00737 
 2454060.723837 14.01253 0.00721 
 2454061.580528 14.00848 0.00929 
 2454061.585051 14.01894 0.00914 
 2454061.589570 14.01603 0.00880 
 2454061.594095 14.00061 0.00920 
 2454061.598620 14.01596 0.00903 
 2454061.603145 14.02307 0.00867 
 2454061.607668 14.01217 0.00888 
 2454061.612184 14.02022 0.00870 
 2454061.616709 14.01239 0.00877 
 2454061.621231 14.02188 0.00882 
 2454061.625749 14.01243 0.00849 
 2454061.630274 14.01290 0.00847 
 2454061.634800 13.99620 0.00844 
 2454061.639326 14.00284 0.00828 
 2454061.644689 14.00973 0.00793 
 2454061.650057 14.01893 0.00810 
 2454061.655425 13.99939 0.00801 
 2454061.660795 14.00611 0.00794 
 2454061.662893 14.00733 0.00773 
 2454061.667415 14.01205 0.00790 
 2454061.671937 14.01470 0.00775 
 2454061.676463 14.00319 0.00764 
 2454061.680989 14.00501 0.00775 
 2454061.685514 14.01642 0.00763 
 2454061.690033 14.01437 0.00748 
 2454061.694557 14.01402 0.00743 
 2454061.699080 14.01626 0.00750 
 2454061.703604 14.01846 0.00730 
 2454061.708131 14.00715 0.00726 
 2454061.712655 13.99797 0.00718 
 2454061.717174 14.00267 0.00715 
 2454066.579809 14.04817 0.01261 
 2454066.584334 14.00985 0.00920 
 2454066.588851 14.00410 0.00874 
 2454066.593373 13.99286 0.00899 
 2454066.597899 14.02448 0.00879 
 2454066.602417 14.01184 0.00879 
 2454066.606942 14.00534 0.00894 
 2454066.611464 14.00402 0.00874 
 2454066.615989 14.00102 0.00868 
 2454066.620509 14.01371 0.00861 
 2454066.625032 14.00822 0.00863 
 2454066.629556 13.99666 0.00856 
 2454066.634920 14.00365 0.00849 
 2454066.640289 14.02038 0.00854 
 2454066.645658 14.00754 0.00835 
 2454066.647762 13.99043 0.00836 
 2454066.652278 14.01258 0.00817 
 2454066.656802 13.98300 0.00870 
 2454066.661325 14.02815 0.00892 
 2454066.665849 14.00244 0.01224 
 2454066.670365 14.01516 0.00844 
 2454066.679406 14.01260 0.00840 
 2454066.683931 14.01284 0.00906 
 2454066.688452 13.99265 0.00816 
 2454066.692972 14.00836 0.00811 
 2454066.697497 14.00867 0.00718 
 2454066.702021 14.00795 0.00879 
 2454066.706547 13.99722 0.00868 
 2454077.579764 14.00787 0.00835 
 2454077.584281 13.99276 0.00830 
 2454077.588794 14.01155 0.00820 
 2454077.593309 14.01349 0.00806 
 2454077.597830 13.98836 0.00819 
 2454077.603194 14.01996 0.00872 
 2454077.613925 14.00618 0.00839 
 2454077.619287 14.01697 0.00800 
 2454077.621395 14.01287 0.00838 
 2454077.625912 14.01872 0.00846 
 2454077.630425 13.99718 0.00888 
 2454077.634939 14.01051 0.00898 
 2454077.639453 14.00906 0.00950 
 2454077.643967 13.99791 0.00967 
 2454077.648480 14.01286 0.00977 
 2454077.653002 14.01142 0.00999 
 2454077.657522 14.01058 0.00985 
 2454077.662044 14.01320 0.01010 
 2454077.666559 14.00194 0.00988 
 2454077.671072 13.99688 0.00970 
 2454077.675584 14.00642 0.00970 
 2454078.579757 14.00781 0.00831 
 2454078.584280 13.99214 0.00826 
 2454078.588798 14.00909 0.00817 
 2454078.593311 14.01709 0.00804 
 2454078.604034 14.00389 0.00796 
 2454078.609394 14.01627 0.00775 
 2454078.614762 14.01849 0.00771 
 2454078.616870 14.01440 0.00769 
 2454078.621392 13.99907 0.00795 
 2454078.625905 14.01091 0.00770 
 2454078.630419 14.00916 0.00770 
 2454078.634933 14.00482 0.00761 
 2454078.639446 14.01561 0.00766 
 2454078.643962 14.00314 0.00768 
 2454078.648475 14.01354 0.00764 
 2454078.652989 14.01319 0.00768 
 2454078.657502 14.01562 0.00763 
 2454078.662016 14.00484 0.00766 
 2454078.666530 14.00083 0.00782 
 2454078.671044 14.01012 0.00789 
 2454079.667575 14.00311 0.00720 
 2454080.579729 14.02689 0.00798 
 2454080.584243 14.01281 0.00786 
 2454080.588759 13.99338 0.00815 
 2454080.599487 14.00926 0.00787 
 2454080.604850 14.00856 0.00779 
 2454080.610210 14.00658 0.00775 
 2454080.612318 14.00475 0.00768 
 2454080.616835 14.00701 0.00749 
 2454080.621349 14.00349 0.00763 
 2454080.625864 14.00231 0.00758 
 2454080.630378 13.99292 0.00751 
 2454080.634893 14.01357 0.00763 
 2454080.639418 14.00323 0.00758 
 2454080.643933 14.01859 0.00755 
 2454080.648455 14.00783 0.00752 
 2454080.652970 14.01100 0.00743 
 2454080.657483 14.00450 0.00742 
 2454080.662000 14.00526 0.00747 
 2454080.666523 14.01403 0.00743 
 2454081.580718 13.99939 0.00786 
 2454081.585239 13.99986 0.00772 
 2454081.590603 14.01382 0.00758 
 2454081.595973 13.99916 0.00771 
 2454081.601342 14.00619 0.00769 
 2454081.606711 14.00707 0.00760 
 2454081.608820 13.99304 0.00762 
 2454081.613340 13.99450 0.00762 
 2454081.617854 14.00703 0.00742 
 2454081.622368 14.00932 0.00750 
 2454081.626882 14.00755 0.00750 
 2454081.631397 14.00141 0.00762 
 2454081.635918 14.00667 0.00745 
 2454081.640443 14.01389 0.00739 
 2454081.644959 14.00035 0.00736 
 2454081.649483 14.00593 0.00734 
 2454081.653999 14.01642 0.00743 
 2454081.658514 14.01722 0.00752 
 2454081.663037 14.00333 0.00750 
 2454082.580708 13.99475 0.00835 
 2454082.595951 14.01006 0.01051 
 2454082.601323 14.00298 0.00801 
 2454082.603432 14.00233 0.00794 
 2454082.607947 14.01753 0.00795 
 2454082.616975 14.00447 0.00821 
 2454082.630517 13.99689 0.01012 
 2454082.639545 14.00056 0.00957 
 2454082.644059 14.01376 0.00852 
 2454082.653086 14.00791 0.00764 
 2454082.657601 14.05108 0.00835 
 2454082.662115 13.99627 0.00832 
 2454083.580709 14.00539 0.00994 
 2454083.586072 14.00100 0.00852 
 2454083.591437 14.01216 0.00850 
 2454083.596800 14.00771 0.00852 
 2454083.602167 13.99721 0.00855 
 2454083.604270 14.02586 0.00843 
 2454083.613299 14.00067 0.00817 
 2454083.617814 13.99594 0.00836 
 2454083.626842 14.01064 0.00842 
 2454083.635870 14.00743 0.00823 
 2454083.640384 14.01299 0.00813 
 2454083.644898 14.01712 0.00803 
 2454083.649412 14.00240 0.00823 
 2454083.653926 14.00176 0.00819 
 2454093.581229 13.99919 0.00846 
 2454093.585959 14.00040 0.00865 
 2454093.590688 13.99679 0.00847 
 2454093.595418 13.99996 0.00835 
 2454093.600146 14.00562 0.00822 
 2454093.604873 14.01202 0.00837 
 2454093.609602 14.00854 0.00856 
 2454093.614332 14.01030 0.00782 
 2454093.619059 14.00158 0.00833 
 2454093.623785 14.01996 0.00786 
 2454093.628516 14.00279 0.00811 
 2454093.633243 14.01026 0.00808 
 2454107.587528 13.99761 0.00739 
 2454107.592258 13.99991 0.00727 
 2454108.588224 14.01540 0.00716 
 2454362.811812 14.00319 0.00818 
 2454362.822059 14.01107 0.00815 
 2454362.827601 14.00561 0.00815 
 2454362.833143 14.02549 0.00772 
 2454362.835339 13.99592 0.00776 
 2454362.840036 14.00138 0.00799 
 2454362.844725 14.00462 0.00783 
 2454362.849430 14.02057 0.00757 
 2454362.854127 14.00272 0.00788 
 2454362.858823 14.01600 0.00759 
 2454362.863510 13.99845 0.00774 
 2454362.868216 14.02335 0.00738 
 2454362.872913 14.01864 0.00746 
 2454362.877610 14.02468 0.00750 
 2454362.882298 14.01886 0.00743 
 2454362.887004 14.01100 0.00734 
 2454362.891700 14.01373 0.00724 
 2454362.896397 14.01650 0.00738 
 2454363.802049 14.02464 0.00771 
 2454363.806757 14.00624 0.00755 
 2454363.811465 14.02641 0.00758 
 2454363.817020 14.01622 0.00752 
 2454363.822575 14.00909 0.00742 
 2454363.828129 14.01721 0.00695 
 2454363.833682 14.00651 0.00716 
 2454363.835883 14.00805 0.00718 
 2454363.840589 14.01090 0.00731 
 2454363.845296 14.01554 0.00718 
 2454363.850002 14.01309 0.00752 
 2454363.854707 14.01757 0.00731 
 2454363.859413 14.01381 0.00745 
 2454363.864119 14.00773 0.00692 
 2454363.868825 14.02409 0.00727 
 2454363.873532 14.00480 0.00727 
 2454363.878238 14.01651 0.00737 
 2454363.882944 14.01053 0.00691 
 2454363.887652 14.00758 0.00702 
 2454363.892358 14.02023 0.00706 
 2454378.760995 14.02357 0.01542 
 2454378.765697 14.05590 0.01617 
 2454378.770400 13.98378 0.00675 
 2454378.775947 13.99385 0.00863 
 2454378.792593 14.00943 0.00839 
 2454378.804192 13.96076 0.00677 
 2454378.818299 14.00934 0.00791 
 2454378.823001 13.98606 0.01100 
 2454378.827703 13.99517 0.01234 
 2454379.801083 13.99899 0.00651 
 2454380.757100 13.99852 0.03151 
 2454380.761807 14.00882 0.00856 
 2454380.766514 13.99638 0.00813 
 2454380.772070 14.01544 0.00781 
 2454381.774033 14.00471 0.00788 
 2454381.779582 14.01286 0.00760 
 2454381.781780 14.01964 0.00769 
 2454381.786482 14.01300 0.00779 
 2454381.791186 14.01502 0.00776 
 2454381.795882 14.01590 0.00757 
 2454381.800593 13.99857 0.00762 
 2454381.805296 14.02401 0.00752 
 2454381.809999 14.00524 0.00732 
 2454381.814698 14.00946 0.00699 
 2454381.819406 14.00279 0.00689 
 2454381.824111 14.00963 0.00717 
 2454381.828812 14.01460 0.00662 
 2454381.833516 14.01319 0.00691 
 2454381.838216 14.00955 0.00671 
 2454381.842917 14.00115 0.00702 
 2454382.746250 14.03313 0.00777 
 2454382.750956 14.01871 0.00782 
 2454382.755662 14.00869 0.00788 
 2454382.760369 14.00218 0.00777 
 2454382.765923 14.01910 0.00772 
 2454382.771476 14.00267 0.00780 
 2454382.777030 14.03109 0.00776 
 2454382.779231 14.01190 0.00789 
 2454382.783922 14.01244 0.00772 
 2454382.788644 14.01159 0.00758 
 2454382.793352 14.00803 0.00763 
 2454382.798060 14.01832 0.00756 
 2454382.802760 14.01521 0.00752 
 2454382.807473 14.00474 0.00736 
 2454382.812182 14.01450 0.00766 
 2454382.816886 14.02340 0.00739 
 2454382.821589 14.02116 0.00759 
 2454382.826288 14.00776 0.00723 
 2454382.831003 14.01468 0.00726 
 2454382.835710 14.01226 0.00749 
 2454382.840417 14.02146 0.00744 
 2454384.745157 13.99882 0.00771 
 2454384.749865 14.00366 0.00785 
 2454384.754571 14.00366 0.00759 
 2454384.760120 14.00789 0.00755 
 2454384.765672 14.00865 0.00760 
 2454384.771224 14.00657 0.00782 
 2454384.773426 14.00832 0.00787 
 2454384.778130 14.01567 0.00765 
 2454384.782826 14.01448 0.00752 
 2454384.787542 14.02188 0.00752 
 2454384.792246 14.00080 0.00770 
 2454384.796954 14.00708 0.00753 
 2454384.801654 14.01056 0.00735 
 2454384.806372 14.01863 0.00741 
 2454384.811079 14.01347 0.00725 
 2454384.815787 14.01489 0.00744 
 2454384.820485 14.01667 0.00708 
 2454384.825198 14.00779 0.00716 
 2454384.829905 14.00802 0.00729 
 2454384.834609 14.01046 0.00721 
 2454385.738727 14.02174 0.00729 
 2454385.743430 14.00875 0.00712 
 2454385.748133 14.00828 0.00738 
 2454385.752836 14.01497 0.00728 
 2454385.758385 14.01954 0.00702 
 2454385.763935 13.99885 0.00716 
 2454385.769482 14.01631 0.00700 
 2454385.771679 14.00510 0.00704 
 2454385.776383 14.01197 0.00711 
 2454385.781089 14.01333 0.00709 
 2454385.785792 13.99751 0.00703 
 2454385.790495 14.01059 0.00716 
 2454385.795199 14.01344 0.00712 
 2454385.799903 14.00185 0.00706 
 2454385.804606 14.00713 0.00702 
 2454385.809308 14.01226 0.00696 
 2454385.814010 14.00739 0.00716 
 2454385.818714 14.00709 0.00698 
 2454385.823417 14.00820 0.00674 
 2454385.828119 14.01275 0.00701 
 2454385.832820 14.02229 0.00688 
 2454386.739956 14.01785 0.00735 
 2454386.744658 14.00758 0.00753 
 2454386.749361 14.01315 0.00730 
 2454386.754911 14.00988 0.00758 
 2454386.760459 14.00645 0.00753 
 2454386.766009 14.01223 0.00730 
 2454386.768209 14.01190 0.00734 
 2454386.772913 14.01028 0.00753 
 2454386.777616 14.01166 0.00754 
 2454386.782319 14.01654 0.00736 
 2454386.787024 14.00409 0.00759 
 2454386.791727 14.01844 0.00753 
 2454386.796430 14.01223 0.00737 
 2454386.801133 14.01695 0.00724 
 2454386.805838 14.02138 0.00709 
 2454386.810541 13.99967 0.00753 
 2454386.815243 14.00644 0.00711 
 2454386.819950 14.01850 0.00723 
 2454386.824654 14.00521 0.00715 
