\INPUT_FILE = /exodata/ETSS-prep/KELT/doN02/raw/KELT_N02_lc_000051_V01_east_raw.dat
 2454039.694917 14.62582 0.01673 
 2454039.699538 14.64200 0.01643 
 2454039.705000 14.62992 0.01599 
 2454039.707189 14.62828 0.01625 
 2454039.711809 14.62370 0.01619 
 2454039.716430 14.63422 0.01673 
 2454039.721049 14.62760 0.01675 
 2454039.725669 14.62437 0.01637 
 2454039.730289 14.62543 0.01525 
 2454039.734910 14.63437 0.01521 
 2454039.739530 14.62404 0.01562 
 2454039.744150 14.62479 0.01577 
 2454039.748771 14.64576 0.01604 
 2454039.753393 14.63593 0.01564 
 2454039.758013 14.63377 0.01580 
 2454039.762634 14.62277 0.01573 
 2454039.767256 14.61783 0.01549 
 2454039.771875 14.60719 0.01480 
 2454039.776495 14.63372 0.01526 
 2454039.781115 14.62099 0.01613 
 2454040.685923 14.64220 0.01903 
 2454040.688110 14.62254 0.01888 
 2454040.690298 14.60762 0.01856 
 2454040.692486 14.62338 0.01837 
 2454040.694674 14.61949 0.01846 
 2454040.696862 14.64401 0.01837 
 2454040.699049 14.63659 0.01817 
 2454040.701237 14.63506 0.01810 
 2454040.703425 14.64182 0.01805 
 2454040.708045 14.62208 0.01807 
 2454040.712666 14.62942 0.01781 
 2454040.717287 14.62997 0.01761 
 2454040.721906 14.63255 0.01735 
 2454040.726526 14.62431 0.01710 
 2454040.731146 14.61463 0.01711 
 2454040.735765 14.62270 0.01693 
 2454040.740386 14.62881 0.01718 
 2454040.745006 14.63061 0.01722 
 2454040.749625 14.63190 0.01690 
 2454040.754245 14.61651 0.01666 
 2454040.758865 14.61417 0.01665 
 2454040.763485 14.62481 0.01660 
 2454040.768107 14.60373 0.01666 
 2454040.772728 14.62550 0.01659 
 2454040.777349 14.61033 0.01658 
 2454048.666500 14.60928 0.01781 
 2454048.671019 14.60992 0.01756 
 2454048.675540 14.61602 0.01810 
 2454048.680900 14.59389 0.01792 
 2454048.686262 14.60826 0.01860 
 2454048.691624 14.61113 0.01785 
 2454048.696984 14.60767 0.01750 
 2454048.699084 14.60889 0.01814 
 2454048.703605 14.60874 0.01757 
 2454048.708124 14.63408 0.01754 
 2454048.712704 14.63038 0.01724 
 2454048.717223 14.62061 0.01805 
 2454048.721743 14.62410 0.01729 
 2454048.726267 14.64497 0.01727 
 2454048.730787 14.61169 0.01771 
 2454048.735304 14.61204 0.01709 
 2454048.739824 14.60744 0.01718 
 2454048.744344 14.62764 0.01685 
 2454048.748864 14.62354 0.01735 
 2454048.753384 14.61913 0.01695 
 2454050.661443 14.63911 0.01431 
 2454050.665961 14.63481 0.01386 
 2454050.670486 14.62814 0.01385 
 2454050.675859 14.60365 0.01389 
 2454050.681227 14.61686 0.01407 
 2454050.686590 14.62736 0.01330 
 2454050.691959 14.63284 0.01345 
 2454050.694063 14.62120 0.01331 
 2454050.698585 14.62800 0.01309 
 2454050.703103 14.62552 0.01326 
 2454050.707628 14.61226 0.01310 
 2454050.712143 14.64615 0.01292 
 2454050.721189 14.62574 0.01326 
 2454050.725707 14.64045 0.01328 
 2454050.730228 14.62523 0.01365 
 2454050.734754 14.63403 0.01363 
 2454050.739272 14.62984 0.01392 
 2454050.743796 14.63074 0.01401 
 2454050.748318 14.63086 0.01412 
 2454052.657430 14.64539 0.01421 
 2454052.661956 14.61627 0.01371 
 2454052.666475 14.62060 0.01379 
 2454052.671844 14.62875 0.01298 
 2454052.677207 14.65144 0.01428 
 2454052.682575 14.60195 0.01340 
 2454052.687946 14.63055 0.01314 
 2454052.690052 14.61916 0.01306 
 2454052.694574 14.63349 0.01359 
 2454052.699097 14.62026 0.01359 
 2454052.703616 14.64306 0.01320 
 2454052.708139 14.61273 0.01342 
 2454052.712656 14.61916 0.01325 
 2454052.717178 14.61067 0.01361 
 2454052.721694 14.61528 0.01340 
 2454052.730734 14.65000 0.01395 
 2454052.735259 14.64846 0.01361 
 2454052.739783 14.63567 0.01380 
 2454052.744299 14.59623 0.01419 
 2454053.651245 14.61314 0.01356 
 2454053.655770 14.63735 0.01337 
 2454053.660295 14.61244 0.01394 
 2454053.664818 14.60637 0.01324 
 2454053.670182 14.63145 0.01328 
 2454053.675551 14.60280 0.01286 
 2454053.680921 14.62497 0.01319 
 2454053.686292 14.62541 0.01300 
 2454053.688397 14.62733 0.01289 
 2454053.692922 14.63202 0.01323 
 2454053.697438 14.62014 0.01258 
 2454053.706490 14.62615 0.01224 
 2454053.711014 14.62286 0.01243 
 2454053.715536 14.62251 0.01193 
 2454053.720054 14.62840 0.01206 
 2454053.724578 14.62189 0.01197 
 2454053.729100 14.62160 0.01204 
 2454053.733619 14.61829 0.01205 
 2454053.738144 14.62859 0.01221 
 2454053.742669 14.61921 0.01222 
 2454054.652340 14.61741 0.01262 
 2454054.656858 14.62786 0.01277 
 2454054.661383 14.62995 0.01248 
 2454054.666755 14.61352 0.01236 
 2454054.672125 14.62493 0.01239 
 2454054.677497 14.60747 0.01291 
 2454054.682867 14.60506 0.01247 
 2454054.684971 14.60376 0.01273 
 2454054.689493 14.64341 0.01223 
 2454054.694012 14.62634 0.01180 
 2454054.698536 14.61746 0.01198 
 2454054.703058 14.62272 0.01226 
 2454054.707575 14.61902 0.01211 
 2454054.712099 14.62151 0.01190 
 2454054.716624 14.61950 0.01171 
 2454054.721147 14.61477 0.01192 
 2454054.725665 14.62776 0.01200 
 2454054.730189 14.63076 0.01201 
 2454054.734714 14.61893 0.01145 
 2454054.739238 14.60609 0.01153 
 2454055.646626 14.61558 0.01378 
 2454055.651150 14.63457 0.01367 
 2454055.655676 14.63513 0.01346 
 2454055.661040 14.61281 0.01332 
 2454055.666408 14.63528 0.01256 
 2454055.671778 14.63694 0.01280 
 2454055.677148 14.62978 0.01282 
 2454055.679253 14.61679 0.01259 
 2454055.683777 14.62987 0.01237 
 2454055.688302 14.60336 0.01233 
 2454055.692827 14.63647 0.01229 
 2454055.697343 14.63378 0.01210 
 2454055.701867 14.61098 0.01186 
 2454055.706389 14.63243 0.01212 
 2454055.710907 14.61998 0.01186 
 2454055.715432 14.61804 0.01189 
 2454055.719956 14.62990 0.01165 
 2454055.724473 14.62432 0.01200 
 2454055.728997 14.62911 0.01181 
 2454055.733520 14.62445 0.01162 
 2454056.647318 14.63166 0.01296 
 2454056.651837 14.63236 0.01322 
 2454056.656361 14.63169 0.01325 
 2454056.661723 14.61859 0.01295 
 2454056.667091 14.63037 0.01294 
 2454056.672454 14.62642 0.01317 
 2454056.677821 14.61685 0.01290 
 2454056.679924 14.63378 0.01272 
 2454056.684448 14.64597 0.01268 
 2454056.688972 14.62206 0.01231 
 2454056.693492 14.61432 0.01280 
 2454056.698015 14.63650 0.01230 
 2454056.702537 14.62862 0.01250 
 2454056.707056 14.62178 0.01212 
 2454056.711581 14.63105 0.01232 
 2454056.716105 14.63860 0.01200 
 2454056.720631 14.62064 0.01221 
 2454056.725154 14.61380 0.01257 
 2454056.729671 14.62685 0.01231 
 2454056.734196 14.63862 0.01209 
 2454057.641528 14.65852 0.01405 
 2454057.646052 14.63226 0.01352 
 2454057.650575 14.62834 0.01347 
 2454057.655939 14.61955 0.01357 
 2454057.661302 14.63297 0.01329 
 2454057.666667 14.62351 0.01314 
 2454057.672036 14.61511 0.01332 
 2454057.677400 14.62747 0.01324 
 2454057.679503 14.62565 0.01304 
 2454057.684026 14.60170 0.01293 
 2454057.688542 14.62145 0.01315 
 2454057.693066 14.61715 0.01298 
 2454057.697587 14.62553 0.01280 
 2454057.702107 14.63643 0.01266 
 2454057.706631 14.62183 0.01292 
 2454057.711156 14.62359 0.01297 
 2454057.715681 14.62952 0.01275 
 2454057.720203 14.63418 0.01247 
 2454057.724722 14.64456 0.01242 
 2454057.729246 14.61968 0.01298 
 2454058.641923 14.62941 0.01306 
 2454058.646443 14.64642 0.01266 
 2454058.650963 14.62921 0.01266 
 2454058.656328 14.63572 0.01308 
 2454058.661697 14.63179 0.01240 
 2454058.667066 14.62201 0.01251 
 2454058.672429 14.62439 0.01263 
 2454058.674533 14.61906 0.01252 
 2454058.679057 14.63687 0.01253 
 2454058.683579 14.61915 0.01227 
 2454058.688097 14.61773 0.01272 
 2454058.692621 14.63840 0.01230 
 2454058.697147 14.61996 0.01220 
 2454058.701672 14.64894 0.01241 
 2454058.706194 14.63844 0.01201 
 2454058.710713 14.61593 0.01199 
 2454058.715237 14.63151 0.01184 
 2454058.719762 14.62386 0.01167 
 2454058.724285 14.62079 0.01191 
 2454058.728802 14.63164 0.01180 
 2454059.580521 14.62796 0.01432 
 2454059.585045 14.63699 0.01452 
 2454059.589567 14.62925 0.01475 
 2454059.594085 14.62858 0.01436 
 2454059.598608 14.63586 0.01429 
 2454059.603125 14.62938 0.01373 
 2454059.607649 14.61473 0.01393 
 2454059.612171 14.62079 0.01352 
 2454059.616690 14.62765 0.01353 
 2454059.621213 14.63740 0.01348 
 2454059.625736 14.62339 0.01330 
 2454059.630255 14.60879 0.01324 
 2454059.634780 14.63115 0.01325 
 2454059.639301 14.63163 0.01337 
 2454059.643819 14.63780 0.01316 
 2454059.648340 14.61716 0.01278 
 2454059.653704 14.63584 0.01274 
 2454059.659067 14.63130 0.01280 
 2454059.664434 14.63250 0.01312 
 2454059.666537 14.60912 0.01275 
 2454059.671060 14.62387 0.01278 
 2454059.675579 14.63262 0.01270 
 2454059.680103 14.63885 0.01272 
 2454059.684625 14.60637 0.01240 
 2454059.689144 14.63154 0.01251 
 2454059.693667 14.64886 0.01220 
 2454059.698190 14.62381 0.01220 
 2454059.702708 14.62453 0.01217 
 2454059.707232 14.63463 0.01222 
 2454059.711754 14.63255 0.01236 
 2454059.716273 14.63374 0.01222 
 2454059.720797 14.62197 0.01192 
 2454059.725318 14.63755 0.01186 
 2454060.580529 14.60046 0.01578 
 2454060.585051 14.60855 0.01551 
 2454060.589569 14.60866 0.01583 
 2454060.594094 14.62571 0.01555 
 2454060.598617 14.63209 0.01587 
 2454060.603135 14.62412 0.01538 
 2454060.607659 14.61144 0.01535 
 2454060.612185 14.62331 0.01515 
 2454060.616710 14.63271 0.01466 
 2454060.621233 14.62081 0.01454 
 2454060.625750 14.61482 0.01418 
 2454060.630275 14.61407 0.01413 
 2454060.634796 14.62368 0.01405 
 2454060.639314 14.63209 0.01373 
 2454060.643840 14.62028 0.01348 
 2454060.649210 14.62606 0.01380 
 2454060.654581 14.62508 0.01338 
 2454060.659952 14.60077 0.01309 
 2454060.665322 14.61692 0.01307 
 2454060.667427 14.62861 0.01286 
 2454060.671947 14.62796 0.01277 
 2454060.676475 14.61989 0.01250 
 2454060.680994 14.62830 0.01221 
 2454060.685518 14.62909 0.01213 
 2454060.690040 14.63040 0.01216 
 2454060.694558 14.63697 0.01226 
 2454060.699081 14.63520 0.01190 
 2454060.705749 14.62937 0.01187 
 2454060.710272 14.63521 0.01175 
 2454060.714790 14.62949 0.01163 
 2454060.719313 14.60895 0.01186 
 2454060.723837 14.61201 0.01156 
 2454061.580528 14.61639 0.01561 
 2454061.585051 14.62495 0.01525 
 2454061.589570 14.62944 0.01465 
 2454061.594095 14.63125 0.01530 
 2454061.598620 14.63640 0.01500 
 2454061.603145 14.63096 0.01443 
 2454061.607668 14.65310 0.01471 
 2454061.612184 14.64159 0.01434 
 2454061.616709 14.62774 0.01452 
 2454061.621231 14.61314 0.01466 
 2454061.625749 14.64131 0.01394 
 2454061.630274 14.62311 0.01399 
 2454061.634800 14.63109 0.01387 
 2454061.639326 14.63455 0.01356 
 2454061.644689 14.63211 0.01297 
 2454061.650057 14.62562 0.01326 
 2454061.655425 14.62048 0.01304 
 2454061.660795 14.62587 0.01293 
 2454061.662893 14.62626 0.01253 
 2454061.667415 14.63106 0.01283 
 2454061.671937 14.64448 0.01257 
 2454061.676463 14.62225 0.01236 
 2454061.680989 14.61191 0.01255 
 2454061.685514 14.63208 0.01233 
 2454061.690033 14.62424 0.01206 
 2454061.694557 14.62505 0.01198 
 2454061.699080 14.62047 0.01213 
 2454061.703604 14.63121 0.01173 
 2454061.708131 14.61588 0.01164 
 2454061.712655 14.61714 0.01149 
 2454061.717174 14.61411 0.01143 
 2454066.579809 14.63816 0.02188 
 2454066.584334 14.60662 0.01530 
 2454066.588851 14.64644 0.01450 
 2454066.593373 14.62447 0.01496 
 2454066.597899 14.61585 0.01469 
 2454066.602417 14.60694 0.01458 
 2454066.606942 14.62242 0.01488 
 2454066.611464 14.63933 0.01447 
 2454066.615989 14.64992 0.01428 
 2454066.620509 14.60295 0.01421 
 2454066.625032 14.61666 0.01419 
 2454066.629556 14.63924 0.01397 
 2454066.634920 14.61215 0.01393 
 2454066.640289 14.63284 0.01401 
 2454066.645658 14.62683 0.01358 
 2454066.647762 14.62765 0.01361 
 2454066.652278 14.62139 0.01338 
 2454066.656802 14.62364 0.01456 
 2454066.661325 14.64067 0.01475 
 2454066.665849 14.63749 0.02123 
 2454066.670365 14.62332 0.01403 
 2454066.679406 14.61709 0.01373 
 2454066.683931 14.60611 0.01495 
 2454066.688452 14.62395 0.01336 
 2454066.692972 14.62223 0.01319 
 2454066.697497 14.61416 0.01163 
 2454066.702021 14.64133 0.01452 
 2454066.706547 14.63967 0.01427 
 2454077.579764 14.65058 0.01367 
 2454077.584281 14.64016 0.01355 
 2454077.588794 14.63204 0.01340 
 2454077.593309 14.63711 0.01322 
 2454077.597830 14.62008 0.01332 
 2454077.603194 14.61370 0.01438 
 2454077.613925 14.60893 0.01377 
 2454077.619287 14.63767 0.01305 
 2454077.621395 14.61005 0.01373 
 2454077.625912 14.61630 0.01393 
 2454077.630425 14.62821 0.01468 
 2454077.634939 14.62791 0.01488 
 2454077.639453 14.60912 0.01584 
 2454077.643967 14.63063 0.01615 
 2454077.648480 14.62839 0.01630 
 2454077.653002 14.63087 0.01674 
 2454077.657522 14.60738 0.01649 
 2454077.662044 14.64485 0.01692 
 2454077.666559 14.61524 0.01652 
 2454077.671072 14.63054 0.01614 
 2454077.675584 14.61888 0.01621 
 2454078.579757 14.62991 0.01361 
 2454078.584280 14.61533 0.01349 
 2454078.588798 14.61206 0.01331 
 2454078.593311 14.61704 0.01317 
 2454078.604034 14.62038 0.01295 
 2454078.609394 14.56518 0.01265 
 2454078.614762 14.60928 0.01254 
 2454078.616870 14.61416 0.01248 
 2454078.621392 14.60567 0.01291 
 2454078.625905 14.63343 0.01245 
 2454078.630419 14.61712 0.01249 
 2454078.634933 14.63124 0.01226 
 2454078.639446 14.63279 0.01237 
 2454078.643962 14.60033 0.01243 
 2454078.648475 14.61573 0.01236 
 2454078.652989 14.61893 0.01241 
 2454078.657502 14.61665 0.01232 
 2454078.662016 14.62895 0.01235 
 2454078.666530 14.61871 0.01264 
 2454078.671044 14.63031 0.01280 
 2454079.667575 14.61020 0.01150 
 2454080.579729 14.62841 0.01308 
 2454080.584243 14.63382 0.01283 
 2454080.588759 14.64710 0.01324 
 2454080.599487 14.62373 0.01279 
 2454080.604850 14.60079 0.01264 
 2454080.610210 14.62520 0.01254 
 2454080.612318 14.60654 0.01242 
 2454080.616835 14.63340 0.01206 
 2454080.621349 14.61804 0.01231 
 2454080.625864 14.64043 0.01219 
 2454080.630378 14.62970 0.01209 
 2454080.634893 14.59914 0.01237 
 2454080.639418 14.62250 0.01225 
 2454080.643933 14.62696 0.01218 
 2454080.648455 14.62003 0.01209 
 2454080.652970 14.61480 0.01195 
 2454080.657483 14.61252 0.01192 
 2454080.662000 14.64278 0.01196 
 2454080.666523 14.63770 0.01192 
 2454081.580718 14.64652 0.01269 
 2454081.585239 14.61316 0.01246 
 2454081.590603 14.62034 0.01226 
 2454081.595973 14.63273 0.01244 
 2454081.601342 14.61208 0.01245 
 2454081.606711 14.60936 0.01228 
 2454081.608820 14.61640 0.01226 
 2454081.613340 14.64104 0.01220 
 2454081.617854 14.62814 0.01192 
 2454081.622368 14.59662 0.01211 
 2454081.626882 14.62607 0.01204 
 2454081.631397 14.61852 0.01228 
 2454081.635918 14.62336 0.01195 
 2454081.640443 14.59819 0.01190 
 2454081.644959 14.62290 0.01177 
 2454081.649483 14.63253 0.01174 
 2454081.653999 14.61763 0.01195 
 2454081.658514 14.62762 0.01210 
 2454081.663037 14.63108 0.01203 
 2454082.580708 14.64222 0.01370 
 2454082.595951 14.61429 0.01790 
 2454082.601323 14.62007 0.01312 
 2454082.603432 14.63217 0.01297 
 2454082.607947 14.61623 0.01308 
 2454082.616975 14.62002 0.01356 
 2454082.630517 14.63271 0.01722 
 2454082.639545 14.61354 0.01620 
 2454082.644059 14.59841 0.01423 
 2454082.653086 14.60497 0.01251 
 2454082.657601 14.67241 0.01403 
 2454082.662115 14.63158 0.01376 
 2454083.580709 14.63776 0.01667 
 2454083.586072 14.62471 0.01407 
 2454083.591437 14.60523 0.01407 
 2454083.596800 14.65027 0.01400 
 2454083.602167 14.63092 0.01403 
 2454083.604270 14.62735 0.01388 
 2454083.613299 14.61808 0.01352 
 2454083.617814 14.61173 0.01373 
 2454083.626842 14.62983 0.01384 
 2454083.635870 14.64844 0.01357 
 2454083.640384 14.63709 0.01327 
 2454083.644898 14.60441 0.01316 
 2454083.649412 14.61838 0.01344 
 2454083.653926 14.61802 0.01347 
 2454093.581229 14.61022 0.01388 
 2454093.585959 14.64279 0.01416 
 2454093.590688 14.62687 0.01384 
 2454093.595418 14.62179 0.01363 
 2454093.600146 14.64528 0.01334 
 2454093.604873 14.63329 0.01365 
 2454093.609602 14.63005 0.01401 
 2454093.614332 14.62397 0.01261 
 2454093.619059 14.62696 0.01359 
 2454093.623785 14.65358 0.01268 
 2454093.628516 14.62734 0.01316 
 2454093.633243 14.63169 0.01310 
 2454107.587528 14.63144 0.01174 
 2454107.592258 14.61925 0.01154 
 2454108.588224 14.63297 0.01138 
 2454362.811812 14.60944 0.01337 
 2454362.822059 14.62930 0.01327 
 2454362.827601 14.62586 0.01327 
 2454362.833143 14.63641 0.01255 
 2454362.835339 14.61511 0.01259 
 2454362.840036 14.62304 0.01298 
 2454362.844725 14.62955 0.01270 
 2454362.849430 14.64808 0.01222 
 2454362.854127 14.63158 0.01276 
 2454362.858823 14.63505 0.01225 
 2454362.863510 14.64468 0.01249 
 2454362.868216 14.63469 0.01189 
 2454362.872913 14.63436 0.01195 
 2454362.877610 14.61343 0.01210 
 2454362.882298 14.62982 0.01191 
 2454362.887004 14.62910 0.01172 
 2454362.891700 14.63753 0.01156 
 2454362.896397 14.63732 0.01183 
 2454363.802049 14.62883 0.01249 
 2454363.806757 14.61788 0.01225 
 2454363.811465 14.61690 0.01230 
 2454363.817020 14.63997 0.01214 
 2454363.822575 14.63456 0.01188 
 2454363.828129 14.63204 0.01110 
 2454363.833682 14.61453 0.01142 
 2454363.835883 14.62504 0.01144 
 2454363.840589 14.60809 0.01178 
 2454363.845296 14.61541 0.01151 
 2454363.850002 14.62685 0.01207 
 2454363.854707 14.62940 0.01171 
 2454363.859413 14.62832 0.01198 
 2454363.864119 14.63214 0.01100 
 2454363.868825 14.62427 0.01167 
 2454363.873532 14.61757 0.01156 
 2454363.878238 14.63805 0.01180 
 2454363.882944 14.62109 0.01097 
 2454363.887652 14.62806 0.01114 
 2454363.892358 14.62533 0.01123 
 2454378.760995 14.62447 0.02720 
 2454378.765697 14.72522 0.02930 
 2454378.770400 14.61340 0.01115 
 2454378.775947 14.61936 0.01251 
 2454378.792593 14.63218 0.01381 
 2454378.804192 14.64137 0.01104 
 2454378.818299 14.62611 0.01288 
 2454378.823001 14.60772 0.01870 
 2454378.827703 14.60528 0.02116 
 2454379.801083 14.63382 0.01038 
 2454380.757100 14.70206 0.06331 
 2454380.761807 14.63209 0.01415 
 2454380.766514 14.64733 0.01325 
 2454380.772070 14.63945 0.01289 
 2454381.774033 14.63398 0.01275 
 2454381.779582 14.63422 0.01229 
 2454381.781780 14.62241 0.01249 
 2454381.786482 14.62706 0.01261 
 2454381.791186 14.61943 0.01260 
 2454381.795882 14.63314 0.01221 
 2454381.800593 14.63156 0.01227 
 2454381.805296 14.63326 0.01211 
 2454381.809999 14.61602 0.01169 
 2454381.814698 14.62077 0.01110 
 2454381.819406 14.62050 0.01089 
 2454381.824111 14.61713 0.01138 
 2454381.828812 14.62640 0.01041 
 2454381.833516 14.62189 0.01093 
 2454381.838216 14.62365 0.01057 
 2454381.842917 14.63790 0.01108 
 2454382.746250 14.61170 0.01266 
 2454382.750956 14.63661 0.01273 
 2454382.755662 14.62705 0.01286 
 2454382.760369 14.64922 0.01255 
 2454382.765923 14.62778 0.01254 
 2454382.771476 14.63796 0.01265 
 2454382.777030 14.63675 0.01266 
 2454382.779231 14.63156 0.01274 
 2454382.783922 14.63606 0.01244 
 2454382.788644 14.64557 0.01219 
 2454382.793352 14.63981 0.01233 
 2454382.798060 14.63697 0.01217 
 2454382.802760 14.63366 0.01208 
 2454382.807473 14.62471 0.01179 
 2454382.812182 14.63022 0.01240 
 2454382.816886 14.61333 0.01189 
 2454382.821589 14.61712 0.01228 
 2454382.826288 14.62456 0.01155 
 2454382.831003 14.60622 0.01166 
 2454382.835710 14.62708 0.01204 
 2454382.840417 14.63606 0.01196 
 2454384.745157 14.62457 0.01245 
 2454384.749865 14.61036 0.01272 
 2454384.754571 14.61969 0.01226 
 2454384.760120 14.60754 0.01220 
 2454384.765672 14.62266 0.01226 
 2454384.771224 14.63691 0.01262 
 2454384.773426 14.63827 0.01271 
 2454384.778130 14.62515 0.01235 
 2454384.782826 14.63364 0.01211 
 2454384.787542 14.63514 0.01212 
 2454384.792246 14.61374 0.01240 
 2454384.796954 14.64583 0.01207 
 2454384.801654 14.62948 0.01178 
 2454384.806372 14.63105 0.01189 
 2454384.811079 14.62973 0.01155 
 2454384.815787 14.61764 0.01193 
 2454384.820485 14.63499 0.01122 
 2454384.825198 14.61467 0.01139 
 2454384.829905 14.63574 0.01160 
 2454384.834609 14.61745 0.01148 
 2454385.738727 14.62623 0.01164 
 2454385.743430 14.62280 0.01133 
 2454385.748133 14.63163 0.01180 
 2454385.752836 14.61462 0.01166 
 2454385.758385 14.63831 0.01118 
 2454385.763935 14.62159 0.01139 
 2454385.769482 14.62053 0.01114 
 2454385.771679 14.61745 0.01118 
 2454385.776383 14.61771 0.01131 
 2454385.781089 14.61335 0.01133 
 2454385.785792 14.63738 0.01113 
 2454385.790495 14.61012 0.01140 
 2454385.795199 14.63791 0.01131 
 2454385.799903 14.62229 0.01116 
 2454385.804606 14.61768 0.01116 
 2454385.809308 14.63066 0.01100 
 2454385.814010 14.61537 0.01139 
 2454385.818714 14.63013 0.01101 
 2454385.823417 14.61581 0.01062 
 2454385.828119 14.63251 0.01105 
 2454385.832820 14.62245 0.01094 
 2454386.739956 14.63171 0.01179 
 2454386.744658 14.61400 0.01211 
 2454386.749361 14.64297 0.01170 
 2454386.754911 14.60681 0.01224 
 2454386.760459 14.61915 0.01209 
 2454386.766009 14.63317 0.01171 
 2454386.768209 14.62112 0.01177 
 2454386.772913 14.62547 0.01209 
 2454386.777616 14.61613 0.01212 
 2454386.782319 14.63471 0.01179 
 2454386.787024 14.63240 0.01217 
 2454386.791727 14.62017 0.01211 
 2454386.796430 14.60459 0.01181 
 2454386.801133 14.62596 0.01154 
 2454386.805838 14.62532 0.01130 
 2454386.810541 14.61424 0.01207 
 2454386.815243 14.62038 0.01128 
 2454386.819950 14.63160 0.01155 
 2454386.824654 14.62122 0.01134 
