\INPUT_FILE = /exodata/ETSS-prep/KELT/doN02/raw/KELT_N02_lc_000035_V01_east_raw.dat
 2454388.765241 12.61298 0.00284 
 2454388.769962 12.61683 0.00285 
 2454388.774673 12.60771 0.00285 
 2454388.779385 12.62914 0.00276 
 2454388.784086 12.60951 0.00284 
 2454388.788805 12.60625 0.00286 
 2454388.793516 12.61326 0.00283 
 2454388.798226 12.62074 0.00274 
 2454388.802927 12.61559 0.00276 
 2454388.807647 12.62419 0.00278 
 2454388.812357 12.60779 0.00278 
 2454388.817067 12.62010 0.00271 
 2454388.821755 12.61048 0.00275 
 2454389.726385 12.61602 0.00298 
 2454389.731073 12.61645 0.00301 
 2454389.745977 12.61841 0.00297 
 2454389.751510 12.61797 0.00294 
 2454389.753700 12.62060 0.00298 
 2454389.758387 12.61343 0.00285 
 2454389.763074 12.62118 0.00290 
 2454389.767761 12.62055 0.00290 
 2454389.772447 12.61179 0.00287 
 2454389.777133 12.62301 0.00280 
 2454389.781820 12.61566 0.00287 
 2454389.786506 12.61564 0.00288 
 2454389.791193 12.62155 0.00274 
 2454389.795881 12.61619 0.00288 
 2454389.800568 12.61458 0.00274 
 2454389.805256 12.61829 0.00286 
 2454389.809944 12.61930 0.00277 
 2454389.814630 12.62642 0.00279 
 2454389.819317 12.60936 0.00282 
 2454390.721602 12.63249 0.00296 
 2454390.726300 12.62013 0.00302 
 2454390.731016 12.61681 0.00293 
 2454390.735722 12.61097 0.00302 
 2454390.740420 12.62011 0.00298 
 2454390.745980 12.62305 0.00283 
 2454390.751531 12.61120 0.00291 
 2454390.753731 12.61860 0.00286 
 2454390.758436 12.62335 0.00290 
 2454390.763143 12.61190 0.00288 
 2454390.767848 12.62395 0.00289 
 2454390.772554 12.61394 0.00285 
 2454390.777258 12.62237 0.00287 
 2454390.781957 12.62118 0.00283 
 2454390.786671 12.62190 0.00284 
 2454390.791378 12.62908 0.00278 
 2454390.796077 12.62314 0.00271 
 2454390.800787 12.62159 0.00289 
 2454390.805493 12.61340 0.00278 
 2454390.810198 12.62133 0.00277 
 2454390.814883 12.60839 0.00280 
 2454390.819608 12.61814 0.00284 
 2454391.720986 12.62396 0.00289 
 2454391.725702 12.61353 0.00288 
 2454391.730413 12.60566 0.00288 
 2454391.735118 12.62014 0.00285 
 2454391.740672 12.61420 0.00281 
 2454391.746228 12.61439 0.00284 
 2454391.751786 12.60480 0.00283 
 2454391.753988 12.62218 0.00280 
 2454391.758694 12.61334 0.00281 
 2454391.763408 12.61893 0.00282 
 2454391.768120 12.60761 0.00278 
 2454391.772829 12.61259 0.00283 
 2454391.777539 12.61441 0.00276 
 2454391.782241 12.61218 0.00281 
 2454391.786960 12.61385 0.00272 
 2454391.791668 12.61667 0.00282 
 2454391.796377 12.60953 0.00278 
 2454391.801079 12.61762 0.00285 
 2454391.805795 12.61013 0.00281 
 2454391.810505 12.62846 0.00276 
 2454391.815216 12.60845 0.00278 
 2454392.721393 12.62035 0.00309 
 2454392.726110 12.61603 0.00299 
 2454392.730821 12.62186 0.00301 
 2454392.735532 12.62218 0.00295 
 2454392.741088 12.62047 0.00288 
 2454392.746644 12.61961 0.00296 
 2454392.748846 12.61787 0.00287 
 2454392.753555 12.62626 0.00281 
 2454392.758256 12.61939 0.00282 
 2454392.762974 12.62161 0.00276 
 2454392.767683 12.62398 0.00270 
 2454392.772393 12.61967 0.00276 
 2454392.777094 12.62296 0.00273 
 2454392.781798 12.62182 0.00275 
 2454392.786519 12.61454 0.00272 
 2454392.791228 12.62314 0.00260 
 2454392.795929 12.62625 0.00273 
 2454392.800646 12.61836 0.00271 
 2454392.805358 12.61654 0.00272 
 2454392.810071 12.62097 0.00268 
 2454393.715027 12.61962 0.00321 
 2454393.719736 12.61516 0.00329 
 2454393.724438 12.63491 0.00314 
 2454393.729153 12.62153 0.00319 
 2454393.733863 12.63208 0.00303 
 2454393.739419 12.63438 0.00299 
 2454393.744976 12.62832 0.00307 
 2454393.747172 12.62876 0.00296 
 2454393.751888 12.62943 0.00300 
 2454393.756599 12.63108 0.00298 
 2454393.761301 12.62346 0.00295 
 2454393.766019 12.63259 0.00292 
 2454393.770730 12.62710 0.00299 
 2454393.775441 12.61694 0.00299 
 2454393.780141 12.62387 0.00289 
 2454393.784859 12.63134 0.00291 
 2454393.789570 12.63065 0.00288 
 2454393.794279 12.62626 0.00291 
 2454393.798988 12.62713 0.00284 
 2454393.803688 12.63072 0.00276 
 2454393.808409 12.61971 0.00280 
 2454394.734637 12.62715 0.00319 
 2454394.736834 12.62484 0.00326 
 2454394.741549 12.61550 0.00327 
 2454394.746256 12.62878 0.00318 
 2454394.750963 12.61396 0.00321 
 2454394.755673 12.62453 0.00316 
 2454394.760384 12.63683 0.00306 
 2454394.765092 12.61858 0.00316 
 2454394.769793 12.63231 0.00315 
 2454394.774512 12.62490 0.00309 
 2454394.779222 12.61972 0.00313 
 2454394.783931 12.63613 0.00300 
 2454394.788633 12.62010 0.00319 
 2454394.793350 12.62285 0.00310 
 2454394.798062 12.61457 0.00313 
 2454394.802772 12.63700 0.00298 
 2454394.807479 12.62273 0.00308 
 2454395.753172 12.62061 0.00356 
 2454395.762588 12.61641 0.00349 
 2454395.767287 12.62027 0.00347 
 2454395.772002 12.61969 0.00342 
 2454395.776711 12.62250 0.00341 
 2454395.781420 12.62739 0.00336 
 2454395.786129 12.62298 0.00337 
 2454395.790828 12.62413 0.00337 
 2454395.795545 12.63265 0.00338 
 2454395.800253 12.62719 0.00337 
 2454395.804960 12.62698 0.00330 
 2454403.746917 12.63024 0.00359 
 2454403.749119 12.61197 0.00360 
 2454403.751320 12.63372 0.00341 
 2454403.753522 12.62799 0.00333 
 2454403.755717 12.62968 0.00345 
 2454403.757925 12.62670 0.00352 
 2454403.760128 12.62596 0.00341 
 2454403.762329 12.62200 0.00336 
 2454403.764531 12.62384 0.00347 
 2454403.766732 12.62437 0.00360 
 2454403.768934 12.62331 0.00335 
 2454403.771135 12.62015 0.00342 
 2454403.773338 12.62314 0.00333 
 2454403.775540 12.62794 0.00332 
 2454403.777742 12.62129 0.00330 
 2454403.779943 12.62810 0.00327 
 2454403.782145 12.62209 0.00331 
 2454403.784346 12.62012 0.00331 
 2454404.704835 12.62038 0.00277 
 2454404.732264 12.60971 0.00304 
 2454404.736974 12.62834 0.00320 
 2454404.741682 12.62755 0.00315 
 2454404.746388 12.61303 0.00312 
 2454404.751097 12.61408 0.00312 
 2454404.755806 12.63262 0.00310 
 2454404.760513 12.61381 0.00312 
 2454404.765220 12.62180 0.00307 
 2454404.769927 12.61625 0.00342 
 2454404.774634 12.62749 0.00299 
 2454405.705208 12.62830 0.00306 
 2454405.710761 12.62091 0.00306 
 2454405.716317 12.61938 0.00304 
 2454405.718519 12.62606 0.00300 
 2454405.723226 12.61875 0.00306 
 2454405.727934 12.61214 0.00309 
 2454405.732642 12.62354 0.00336 
 2454405.737349 12.62962 0.00297 
 2454405.742056 12.62204 0.00297 
 2454405.746761 12.62654 0.00299 
 2454405.751468 12.62450 0.00300 
 2454405.756176 12.61751 0.00291 
 2454405.760883 12.63527 0.00305 
 2454405.765589 12.62571 0.00300 
 2454405.770298 12.62146 0.00305 
 2454405.775005 12.62703 0.00298 
 2454407.698130 12.61367 0.00288 
 2454407.703680 12.62130 0.00280 
 2454407.709234 12.62805 0.00279 
 2454407.711434 12.62744 0.00280 
 2454407.716142 12.61627 0.00283 
 2454407.720848 12.62466 0.00287 
 2454407.725554 12.61626 0.00277 
 2454407.730261 12.61292 0.00280 
 2454407.734969 12.62354 0.00277 
 2454407.739677 12.61316 0.00284 
 2454407.744385 12.62194 0.00272 
 2454407.749093 12.62251 0.00284 
 2454407.753802 12.61911 0.00279 
 2454407.758508 12.61143 0.00283 
 2454407.763218 12.62232 0.00280 
 2454407.767927 12.62602 0.00273 
 2454407.772637 12.61576 0.00278 
 2454408.679530 12.51263 0.00349 
 2454408.684244 12.63198 0.00305 
 2454408.694505 12.62247 0.00307 
 2454408.700058 12.61740 0.00288 
 2454408.705609 12.63978 0.00300 
 2454408.707809 12.61384 0.00295 
 2454408.712516 12.62495 0.00288 
 2454408.717221 12.62923 0.00289 
 2454408.721927 12.62023 0.00269 
 2454408.726636 12.62226 0.00296 
 2454408.731343 12.62208 0.00286 
 2454408.736050 12.61037 0.00291 
 2454408.740756 12.62461 0.00271 
 2454408.745462 12.62379 0.00294 
 2454408.750169 12.61791 0.00280 
 2454408.754877 12.61105 0.00288 
 2454408.759586 12.63232 0.00277 
 2454408.764295 12.62212 0.00280 
 2454408.769002 12.61185 0.00284 
 2454409.673183 12.63132 0.00295 
 2454409.677896 12.62402 0.00296 
 2454409.682605 12.63139 0.00287 
 2454409.687312 12.62011 0.00290 
 2454409.692867 12.62518 0.00289 
 2454409.698425 12.62621 0.00282 
 2454409.703982 12.61762 0.00288 
 2454409.706185 12.62715 0.00285 
 2454409.710893 12.62084 0.00285 
 2454409.715594 12.62789 0.00280 
 2454409.720311 12.62663 0.00283 
 2454409.725019 12.62082 0.00282 
 2454409.729728 12.62338 0.00285 
 2454409.734437 12.62433 0.00271 
 2454409.739146 12.61957 0.00285 
 2454409.743855 12.63088 0.00270 
 2454409.748566 12.62137 0.00285 
 2454409.753276 12.63302 0.00263 
 2454409.757975 12.62130 0.00284 
 2454409.762694 12.62245 0.00278 
 2454409.767404 12.62385 0.00278 
 2454410.678258 12.63759 0.00348 
 2454410.682972 12.61168 0.00316 
 2454410.688525 12.60720 0.00298 
 2454410.694078 12.61533 0.00276 
 2454410.699631 12.61972 0.00299 
 2454410.701833 12.62660 0.00293 
 2454410.706541 12.64018 0.00282 
 2454410.715956 12.61950 0.00301 
 2454410.720666 12.61420 0.00357 
 2454410.725375 12.61912 0.00296 
 2454410.730082 12.61291 0.00264 
 2454410.734792 12.62090 0.00265 
 2454410.739500 12.61838 0.00325 
 2454411.667203 12.62567 0.00298 
 2454411.671902 12.61394 0.00295 
 2454411.676621 12.62511 0.00291 
 2454411.681331 12.61867 0.00296 
 2454411.686885 12.62052 0.00291 
 2454411.692440 12.61668 0.00284 
 2454411.697992 12.61508 0.00291 
 2454411.700193 12.61906 0.00283 
 2454411.704900 12.61626 0.00286 
 2454411.709598 12.62409 0.00276 
 2454411.714316 12.61576 0.00279 
 2454411.719024 12.61619 0.00272 
 2454411.723731 12.62547 0.00277 
 2454411.728430 12.62077 0.00268 
 2454411.733147 12.61614 0.00274 
 2454411.737852 12.62314 0.00267 
 2454411.742560 12.61567 0.00273 
 2454411.747260 12.62377 0.00256 
 2454412.677680 12.62647 0.00337 
 2454412.710646 12.63133 0.00299 
 2454412.715363 12.62562 0.00272 
 2454412.720071 12.62773 0.00269 
 2454412.724777 12.61770 0.00264 
 2454412.729452 12.62873 0.00269 
 2454412.734193 12.62232 0.00274 
 2454412.738900 12.62438 0.00245 
 2454412.743607 12.62047 0.00243 
 2454412.748306 12.61278 0.00262 
 2454412.753020 12.61874 0.00285 
 2454412.757727 12.60095 0.00272 
 2454413.661925 12.62700 0.00294 
 2454413.666635 12.62406 0.00295 
 2454413.671336 12.62017 0.00290 
 2454413.676049 12.62586 0.00288 
 2454413.681603 12.62333 0.00290 
 2454413.687156 12.61632 0.00284 
 2454413.692712 12.61413 0.00284 
 2454413.694913 12.62661 0.00280 
 2454413.699621 12.61118 0.00281 
 2454413.704331 12.62537 0.00278 
 2454413.709039 12.61869 0.00280 
 2454413.713737 12.61455 0.00271 
 2454413.718455 12.62272 0.00275 
 2454413.723165 12.62296 0.00274 
 2454413.727874 12.61082 0.00279 
 2454413.732573 12.62743 0.00259 
 2454413.737289 12.61870 0.00280 
 2454413.742000 12.62413 0.00260 
 2454413.746708 12.61533 0.00278 
 2454413.751417 12.61956 0.00272 
 2454413.756118 12.61841 0.00270 
 2454414.662995 12.61749 0.00307 
 2454414.667704 12.62605 0.00280 
 2454414.672412 12.61655 0.00318 
 2454414.677967 12.62314 0.00292 
 2454414.683522 12.63656 0.00296 
 2454414.715663 12.62322 0.00271 
 2454414.720373 12.65346 0.00289 
 2454414.725074 12.66848 0.00256 
 2454414.729792 12.54196 0.00962 
 2454414.739206 12.64172 0.00255 
 2454414.743908 12.71211 0.00282 
 2454414.748625 12.62237 0.00282 
 2454414.753334 12.62207 0.00280 
 2454415.670751 12.62799 0.00275 
 2454415.676307 12.74908 0.00186 
 2454415.681861 12.63189 0.00266 
 2454415.687416 12.62000 0.00283 
 2454415.689617 12.62544 0.00262 
 2454415.694325 12.62301 0.00274 
 2454415.699024 12.63139 0.00272 
 2454415.703742 12.61707 0.00273 
 2454415.708452 12.62460 0.00268 
 2454415.713161 12.62258 0.00272 
 2454415.717867 12.62810 0.00269 
 2454415.722570 12.61666 0.00272 
 2454415.727290 12.62960 0.00262 
 2454415.732000 12.62436 0.00270 
 2454415.736698 12.62292 0.00256 
 2454416.673892 12.63326 0.00277 
 2454416.679252 12.63038 0.00284 
 2454416.684611 12.64255 0.00267 
 2454416.689971 12.63015 0.00280 
 2454416.695330 12.64069 0.00278 
 2454416.697426 12.61626 0.00278 
 2454416.701954 12.63717 0.00267 
 2454416.706464 12.62620 0.00272 
 2454416.710982 12.61923 0.00273 
 2454416.715494 12.61442 0.00276 
 2454416.720008 12.62667 0.00260 
 2454416.724522 12.61969 0.00264 
 2454416.729036 12.62598 0.00269 
 2454416.733550 12.62099 0.00265 
 2454416.738056 12.62821 0.00258 
 2454416.742576 12.62223 0.00264 
 2454416.747083 12.61399 0.00260 
 2454417.653917 12.61893 0.00298 
 2454417.658428 12.62050 0.00297 
 2454417.662942 12.62738 0.00293 
 2454417.667456 12.62787 0.00292 
 2454417.672818 12.62433 0.00293 
 2454417.678171 12.60974 0.00292 
 2454417.680275 12.61682 0.00295 
 2454417.684791 12.62966 0.00289 
 2454417.689306 12.61618 0.00294 
 2454417.693822 12.62365 0.00291 
 2454417.698337 12.62946 0.00262 
 2454417.711877 12.62985 0.00278 
 2454417.716389 12.61456 0.00275 
 2454417.720903 12.62258 0.00282 
 2454417.725416 12.60550 0.00278 
 2454417.729928 12.62171 0.00286 
 2454417.734442 12.61622 0.00279 
 2454417.738956 12.63243 0.00270 
 2454417.743469 12.61437 0.00276 
 2454418.647823 12.62577 0.00298 
 2454418.652345 12.61268 0.00302 
 2454418.656854 12.63724 0.00288 
 2454418.661372 12.61381 0.00290 
 2454418.666733 12.61845 0.00288 
 2454418.672093 12.63116 0.00280 
 2454418.677452 12.62615 0.00284 
 2454418.679553 12.62269 0.00281 
 2454418.684066 12.61346 0.00291 
 2454418.688580 12.63023 0.00284 
 2454418.693089 12.61069 0.00285 
 2454418.697608 12.62834 0.00279 
 2454418.702112 12.61443 0.00285 
 2454418.706636 12.62055 0.00280 
 2454418.711150 12.61539 0.00279 
 2454418.715663 12.63019 0.00276 
 2454418.720177 12.62360 0.00263 
 2454418.724689 12.62627 0.00282 
 2454418.729203 12.62013 0.00270 
 2454418.733712 12.61655 0.00282 
 2454418.738230 12.62833 0.00265 
 2454418.742738 12.61191 0.00275 
 2454419.648935 12.61733 0.00294 
 2454419.653452 12.62965 0.00287 
 2454419.657965 12.61747 0.00290 
 2454419.662477 12.62851 0.00281 
 2454419.667836 12.62501 0.00282 
 2454419.673196 12.62204 0.00277 
 2454419.675297 12.62419 0.00274 
 2454419.679812 12.62184 0.00278 
 2454419.684327 12.61651 0.00270 
 2454419.688841 12.61612 0.00275 
 2454419.693355 12.62322 0.00276 
 2454419.697869 12.61945 0.00270 
 2454419.702383 12.62881 0.00268 
 2454419.706897 12.62015 0.00270 
 2454419.711410 12.61101 0.00269 
 2454419.715923 12.62964 0.00258 
 2454419.720436 12.61707 0.00269 
 2454419.724950 12.62078 0.00257 
 2454419.729464 12.61838 0.00270 
 2454419.733977 12.63129 0.00259 
 2454419.738491 12.61734 0.00264 
 2454421.643832 12.62140 0.00326 
 2454421.652857 12.62732 0.00324 
 2454421.662734 12.61770 0.00315 
 2454421.668091 12.62481 0.00315 
 2454421.670194 12.61312 0.00311 
 2454421.674709 12.62400 0.00304 
 2454421.679223 12.62191 0.00302 
 2454421.683738 12.62519 0.00301 
 2454421.688251 12.62552 0.00302 
 2454421.692764 12.62141 0.00302 
 2454421.697278 12.61771 0.00302 
 2454421.701791 12.62695 0.00301 
 2454421.706303 12.61252 0.00301 
 2454421.710817 12.62796 0.00292 
 2454421.715329 12.61949 0.00298 
 2454421.719837 12.62380 0.00285 
 2454421.724356 12.61098 0.00304 
 2454421.728870 12.63181 0.00282 
 2454421.733385 12.61722 0.00293 
 2454422.640614 12.62061 0.00321 
 2454422.642720 12.61610 0.00326 
 2454422.644826 12.63233 0.00312 
 2454422.646932 12.61517 0.00303 
 2454422.649037 12.63543 0.00314 
 2454422.651143 12.62690 0.00303 
 2454422.653247 12.62732 0.00238 
 2454422.655350 12.62711 0.00311 
 2454422.657456 12.63376 0.00308 
 2454422.659564 12.62353 0.00312 
 2454422.661672 12.62145 0.00293 
 2454422.663776 12.62526 0.00315 
 2454422.665883 12.61297 0.00327 
 2454422.667989 12.62281 0.00317 
 2454422.672514 12.62622 0.00312 
 2454422.677028 12.63698 0.00308 
 2454422.681535 12.62396 0.00298 
 2454422.686057 12.62241 0.00311 
 2454422.690563 12.61821 0.00304 
 2454422.695083 12.63600 0.00302 
 2454422.699590 12.62675 0.00296 
 2454422.704111 12.62349 0.00304 
 2454422.708621 12.61989 0.00295 
 2454422.713137 12.62656 0.00305 
 2454422.717648 12.62060 0.00289 
 2454422.722164 12.63081 0.00289 
 2454422.726667 12.63343 0.00291 
 2454422.731189 12.61149 0.00304 
 2454432.586106 12.59262 0.00639 
 2454433.586092 12.67248 0.00313 
 2454433.590673 12.62586 0.00338 
 2454433.595237 12.62326 0.00299 
 2454433.599816 12.62916 0.00298 
 2454433.604394 12.62417 0.00296 
 2454433.608980 12.64269 0.00269 
 2454433.613545 12.62372 0.00280 
 2454433.618113 12.64163 0.00302 
 2454433.622713 12.61795 0.00305 
 2454433.628139 12.61839 0.00295 
 2454433.633561 12.60378 0.00291 
 2454433.638920 12.61410 0.00293 
 2454433.641026 12.61498 0.00287 
 2454433.645542 12.61149 0.00286 
 2454433.650056 12.61098 0.00291 
 2454433.654570 12.60417 0.00281 
 2454433.659085 12.61790 0.00278 
 2454433.663590 12.61061 0.00285 
 2454433.668111 12.61357 0.00283 
 2454437.581435 12.61952 0.00292 
 2454437.585947 12.62207 0.00292 
 2454437.590459 12.61480 0.00289 
 2454437.594973 12.61840 0.00288 
 2454437.599486 12.61264 0.00292 
 2454437.603992 12.61568 0.00284 
 2454437.608512 12.60974 0.00286 
 2454437.618388 12.61774 0.00284 
 2454437.623747 12.62078 0.00283 
 2454437.629105 12.61675 0.00277 
 2454437.631207 12.62176 0.00275 
 2454437.635723 12.60851 0.00277 
 2454437.640235 12.61904 0.00278 
 2454437.644751 12.61318 0.00272 
 2454437.649263 12.61252 0.00270 
 2454437.653775 12.60798 0.00273 
 2454437.658291 12.61495 0.00277 
 2454437.662803 12.61382 0.00275 
 2454437.667317 12.61337 0.00274 
 2454437.671830 12.61570 0.00270 
 2454437.676344 12.62187 0.00269 
 2454437.680857 12.61397 0.00273 
 2454437.685368 12.60828 0.00278 
 2454437.689883 12.61552 0.00271 
 2454438.581519 12.62850 0.00287 
 2454438.586105 12.62652 0.00286 
 2454438.590673 12.61412 0.00283 
 2454438.595258 12.60673 0.00288 
 2454438.599811 12.61972 0.00288 
 2454438.604400 12.61529 0.00283 
 2454438.608958 12.62398 0.00283 
 2454438.614392 12.62164 0.00284 
 2454438.619810 12.60756 0.00282 
 2454438.625221 12.61040 0.00283 
 2454438.627363 12.61116 0.00280 
 2454438.631942 12.61168 0.00281 
 2454438.636487 12.62091 0.00284 
 2454438.641065 12.61004 0.00284 
 2454438.645619 12.61653 0.00279 
 2454438.650203 12.61709 0.00281 
 2454438.654749 12.61200 0.00287 
 2454438.659362 12.61471 0.00283 
 2454438.663941 12.61627 0.00280 
 2454438.668509 12.61460 0.00268 
 2454438.673086 12.61842 0.00273 
 2454438.677615 12.61293 0.00279 
 2454438.682191 12.61156 0.00282 
 2454438.686731 12.61390 0.00279 
 2454439.581532 12.62805 0.00280 
 2454439.586129 12.62054 0.00283 
 2454439.590727 12.63312 0.00274 
 2454439.595322 12.63574 0.00278 
 2454439.599914 12.63091 0.00277 
 2454439.604524 12.63292 0.00278 
 2454439.609959 12.62564 0.00276 
 2454439.615394 12.63038 0.00277 
 2454439.620843 12.62209 0.00278 
 2454439.626310 12.62798 0.00275 
 2454439.628468 12.61358 0.00276 
 2454439.633039 12.62460 0.00274 
 2454439.637612 12.60632 0.00275 
 2454439.642183 12.62422 0.00271 
 2454439.646789 12.61694 0.00276 
 2454439.651394 12.60908 0.00284 
 2454439.655992 12.62830 0.00265 
 2454439.660585 12.61266 0.00281 
 2454439.665174 12.61230 0.00267 
 2454439.669734 12.62491 0.00273 
 2454439.674297 12.61673 0.00274 
 2454439.678874 12.62864 0.00271 
 2454439.683449 12.61525 0.00267 
 2454447.588366 12.61578 0.00282 
 2454447.593799 12.63199 0.00275 
 2454447.599221 12.62022 0.00279 
 2454447.604646 12.62842 0.00277 
 2454447.606786 12.61634 0.00279 
 2454447.611372 12.62404 0.00282 
 2454447.615960 12.61696 0.00279 
 2454447.620541 12.62538 0.00276 
 2454447.625136 12.62084 0.00278 
 2454447.629720 12.63170 0.00277 
 2454447.634276 12.62592 0.00277 
 2454447.638864 12.63436 0.00269 
 2454447.643449 12.62541 0.00272 
 2454447.648031 12.63351 0.00270 
 2454447.652610 12.63615 0.00278 
 2454447.657195 12.61833 0.00275 
 2454447.661774 12.63846 0.00272 
 2454448.588387 12.62325 0.00281 
 2454448.593827 12.62136 0.00269 
 2454448.610618 12.63430 0.00337 
 2454448.615216 12.62039 0.00296 
 2454448.619823 12.61930 0.00282 
 2454448.624424 12.62557 0.00275 
 2454448.629011 12.62530 0.00277 
 2454448.633629 12.62684 0.00264 
 2454448.638254 12.62614 0.00276 
 2454448.642835 12.62473 0.00262 
 2454448.647416 12.63194 0.00282 
 2454448.652013 12.61892 0.00276 
 2454448.656617 12.62666 0.00272 
 2454448.661224 12.61775 0.00278 
 2454449.581712 12.62735 0.00292 
 2454449.583856 12.62185 0.00295 
 2454449.586000 12.61253 0.00294 
 2454449.588151 12.61463 0.00296 
 2454449.590296 12.60440 0.00295 
 2454449.592434 12.61339 0.00296 
 2454449.594576 12.62104 0.00292 
 2454449.596718 12.62180 0.00289 
 2454449.601316 12.62712 0.00292 
 2454449.605899 12.61463 0.00287 
 2454449.610494 12.62393 0.00290 
 2454449.615097 12.62386 0.00281 
 2454449.619685 12.61744 0.00287 
 2454449.624285 12.62648 0.00276 
 2454449.628880 12.62665 0.00288 
 2454449.633510 12.61468 0.00271 
 2454449.638100 12.61962 0.00289 
 2454449.642679 12.62038 0.00275 
 2454449.647253 12.63333 0.00276 
 2454449.651848 12.61545 0.00284 
 2454449.656450 12.62726 0.00277 
 2454450.581692 12.61842 0.00292 
 2454450.583794 12.62610 0.00297 
 2454450.585952 12.61954 0.00299 
 2454450.588094 12.62225 0.00297 
 2454450.590227 12.61944 0.00302 
 2454450.592368 12.61505 0.00298 
 2454450.594501 12.61611 0.00295 
 2454450.599075 12.62738 0.00293 
 2454450.603648 12.61617 0.00291 
 2454450.608211 12.62662 0.00299 
 2454450.612804 12.62353 0.00291 
 2454450.617376 12.62385 0.00294 
 2454450.621961 12.62296 0.00283 
 2454450.626522 12.62598 0.00293 
 2454450.631095 12.61162 0.00295 
 2454450.635682 12.62972 0.00291 
 2454450.640250 12.60838 0.00291 
 2454450.644808 12.62238 0.00281 
 2454450.649356 12.61856 0.00292 
 2454450.653951 12.62247 0.00294 
 2454460.581923 12.60735 0.00289 
 2454460.584027 12.61126 0.00295 
 2454460.588542 12.60898 0.00298 
 2454460.593047 12.62440 0.00286 
 2454460.597569 12.62199 0.00295 
 2454460.602074 12.62163 0.00311 
 2454460.606596 12.61228 0.00317 
 2454460.611103 12.61420 0.00328 
 2454460.615622 12.60750 0.00331 
 2454460.620137 12.62821 0.00319 
 2454460.624650 12.62138 0.00332 
 2454461.582622 12.61681 0.00296 
 2454461.584731 12.62186 0.00292 
 2454461.589241 12.61790 0.00292 
 2454461.593748 12.62680 0.00293 
 2454461.598270 12.61970 0.00290 
 2454461.602777 12.62085 0.00292 
 2454461.607301 12.61404 0.00279 
 2454461.611807 12.63167 0.00281 
 2454461.616329 12.61627 0.00288 
 2454461.620835 12.62191 0.00290 
 2454461.625357 12.61261 0.00292 
 2454462.583317 12.61422 0.00287 
 2454462.585423 12.62606 0.00264 
 2454462.589940 12.62351 0.00289 
 2454462.594456 12.61183 0.00283 
 2454462.598968 12.61785 0.00274 
 2454462.603475 12.61853 0.00295 
 2454462.607996 12.60431 0.00286 
 2454462.612500 12.62774 0.00290 
 2454462.617022 12.61794 0.00286 
 2454462.621535 12.61467 0.00282 
 2454463.583313 12.60156 0.00280 
 2454463.585415 12.61756 0.00301 
 2454463.589930 12.60896 0.00263 
 2454463.594443 12.62391 0.00275 
 2454463.598955 12.61309 0.00282 
 2454463.603467 12.61963 0.00270 
 2454463.607982 12.62312 0.00278 
 2454463.612495 12.61781 0.00284 
 2454463.617008 12.62289 0.00274 
 2454464.586186 12.61714 0.00305 
 2454464.590700 12.61948 0.00314 
 2454464.595213 12.61523 0.00274 
 2454464.599727 12.61063 0.00289 
 2454464.604242 12.62816 0.00293 
 2454464.608754 12.61999 0.00281 
 2454464.613268 12.61549 0.00284 
 2454464.617779 12.62188 0.00283 
 2454465.584018 12.62208 0.00268 
 2454465.586173 12.61014 0.00280 
 2454465.590687 12.61134 0.00287 
 2454465.595201 12.61151 0.00268 
 2454465.599714 12.62050 0.00274 
 2454465.604226 12.61693 0.00281 
 2454465.608740 12.61348 0.00284 
 2454465.613254 12.61893 0.00282 
 2454731.715653 12.63121 0.00305 
 2454731.740473 12.63043 0.00282 
 2454731.752882 12.62200 0.00287 
 2454731.762949 12.63457 0.00292 
 2454731.783089 12.62411 0.00299 
 2454731.803241 12.62733 0.00301 
 2454731.811065 12.62793 0.00296 
 2454731.818883 12.62312 0.00299 
 2454731.829045 12.60595 0.00303 
 2454731.839203 12.62204 0.00295 
 2454731.849361 12.61843 0.00295 
 2454731.859517 12.62677 0.00293 
 2454731.869674 12.62076 0.00293 
 2454732.708650 12.62951 0.00289 
 2454732.723394 12.65359 0.00275 
 2454732.735809 12.63375 0.00268 
 2454732.748218 12.64767 0.00264 
 2454732.760626 12.64137 0.00261 
 2454732.770684 12.63395 0.00261 
 2454732.780751 12.63613 0.00268 
 2454732.790832 12.62482 0.00272 
 2454732.800896 12.61743 0.00267 
 2454732.808721 12.62051 0.00267 
 2454732.816537 12.62349 0.00267 
 2454732.826705 12.63359 0.00262 
 2454732.836865 12.62263 0.00274 
 2454732.847024 12.62878 0.00273 
 2454732.857180 12.62364 0.00274 
 2454732.867338 12.61796 0.00273 
 2454733.721126 12.66891 0.00300 
 2454733.733544 12.62475 0.00295 
 2454733.745963 12.63136 0.00290 
 2454733.758383 12.63647 0.00279 
 2454733.768457 12.62423 0.00267 
 2454733.778547 12.61938 0.00273 
 2454733.788621 12.62662 0.00273 
 2454733.798707 12.63047 0.00267 
 2454733.808785 12.62934 0.00260 
 2454733.818864 12.62424 0.00267 
 2454733.831290 12.61263 0.00257 
 2454733.843712 12.61405 0.00263 
 2454733.856135 12.62764 0.00255 
 2454734.706613 12.62541 0.00307 
 2454734.721378 12.60850 0.00308 
 2454734.733787 12.62723 0.00304 
 2454734.746198 12.62947 0.00282 
 2454734.756279 12.61613 0.00283 
 2454734.766362 12.62177 0.00279 
 2454734.776444 12.61813 0.00281 
