\INPUT_FILE = /exodata/ETSS-prep/KELT/doN02/raw/KELT_N02_lc_000060_V01_east_raw.dat
\INPUT_TYPE = "RAW"
\START_DATE = "Thu Oct 26, 04:44:09 2006"               
\STOP_DATE = "Mon Nov 24, 04:44:47 2008"               
\fixlen = T
\NUMRECORDS = 1792     
\
\ This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu 
\ Thu Feb 25, 17:06:56 2016
\ Documentation for the KELT Survey dataset can be found at http://exoplanetarchive.ipac.caltech.edu/docs/KELT.html
\
|          TIME|     MAG|MAG_ERR|
|          real|    real|   real|
|             d|     mag|    mag|
|          null|    null|   null|
 2454034.697330 14.54653 0.01443 
 2454034.701953 14.55063 0.01296 
 2454034.706575 14.53560 0.01474 
 2454034.711195 14.54177 0.01315 
 2454034.715816 14.54526 0.01278 
 2454034.721280 14.51693 0.01363 
 2454034.726743 14.54416 0.01187 
 2454034.728931 14.52538 0.01212 
 2454034.733552 14.53950 0.01220 
 2454034.738171 14.55383 0.01205 
 2454034.742791 14.55110 0.01203 
 2454034.747412 14.54532 0.01372 
 2454034.752032 14.54697 0.01148 
 2454034.756652 14.54159 0.01591 
 2454034.761271 14.55641 0.01159 
 2454034.765892 14.54154 0.01225 
 2454034.770512 14.53214 0.01165 
 2454034.775132 14.54339 0.01190 
 2454034.788988 14.54350 0.01252 
 2454034.793608 14.54918 0.01131 
 2454035.691028 14.51953 0.01345 
 2454035.695648 14.56057 0.01348 
 2454035.700270 14.51952 0.01331 
 2454035.704890 14.52434 0.01343 
 2454035.709512 14.52308 0.01328 
 2454035.714132 14.54731 0.01304 
 2454035.719593 14.54362 0.01275 
 2454035.721781 14.52711 0.01240 
 2454035.726402 14.54323 0.01260 
 2454035.731024 14.52589 0.01247 
 2454035.735647 14.53269 0.01244 
 2454035.740269 14.51876 0.01226 
 2454035.744889 14.54832 0.01210 
 2454035.749509 14.53221 0.01174 
 2454035.754130 14.54843 0.01206 
 2454035.758752 14.53446 0.01171 
 2454035.763372 14.52439 0.01195 
 2454035.767992 14.54325 0.01169 
 2454035.772612 14.53875 0.01176 
 2454035.777233 14.53240 0.01176 
 2454035.781854 14.52990 0.01161 
 2454035.786476 14.54427 0.01159 
 2454035.791096 14.54588 0.01140 
 2454036.691428 14.53114 0.01401 
 2454036.696047 14.55059 0.01310 
 2454036.700668 14.51899 0.01298 
 2454036.705288 14.52900 0.01369 
 2454036.709908 14.52560 0.01269 
 2454036.715372 14.52306 0.01281 
 2454036.720834 14.54424 0.01299 
 2454036.723022 14.52840 0.01295 
 2454036.727641 14.53644 0.01240 
 2454036.732260 14.53107 0.01290 
 2454036.736880 14.53879 0.01257 
 2454036.741499 14.54639 0.01224 
 2454036.746121 14.53683 0.01226 
 2454036.750741 14.52418 0.01188 
 2454036.755361 14.53876 0.01329 
 2454036.759981 14.55865 0.01232 
 2454036.764603 14.52629 0.01238 
 2454036.769224 14.52661 0.01241 
 2454036.773844 14.53820 0.01183 
 2454036.778464 14.55611 0.01330 
 2454036.783085 14.52456 0.01232 
 2454036.787706 14.55707 0.01197 
 2454037.685167 14.51994 0.01280 
 2454037.689788 14.54978 0.01275 
 2454037.694408 14.54327 0.01201 
 2454037.699029 14.53557 0.01627 
 2454037.703650 14.53299 0.01118 
 2454037.708272 14.53482 0.01207 
 2454037.713737 14.52309 0.01217 
 2454037.715925 14.53477 0.01187 
 2454037.720546 14.53557 0.01179 
 2454037.725167 14.53346 0.01172 
 2454037.729789 14.54491 0.01152 
 2454037.734411 14.53950 0.01109 
 2454037.739033 14.55355 0.01098 
 2454037.743653 14.53467 0.01079 
 2454037.748274 14.54123 0.01105 
 2454037.752895 14.53837 0.01083 
 2454037.757517 14.53183 0.01081 
 2454037.762139 14.55673 0.01062 
 2454037.766760 14.53382 0.01055 
 2454037.771381 14.55536 0.01045 
 2454037.776002 14.53735 0.01065 
 2454037.780624 14.54628 0.01047 
 2454037.785245 14.53214 0.01058 
 2454038.735588 14.54470 0.01163 
 2454038.740209 14.54809 0.01200 
 2454038.758691 14.53756 0.01110 
 2454038.767932 14.50460 0.00738 
 2454038.772554 14.54888 0.01082 
 2454038.777175 14.54568 0.00981 
 2454038.781796 14.53810 0.00817 
 2454039.676434 14.52917 0.01581 
 2454039.681054 14.52599 0.01574 
 2454039.685675 14.55446 0.01559 
 2454039.690296 14.52764 0.01564 
