\INPUT_FILE = /exodata/ETSS-prep/KELT/doN02/raw/KELT_N02_lc_000050_V01_east_raw.dat
 2454039.739530 13.76230 0.00002 
 2454039.744150 13.76219 0.00003 
 2454039.748771 13.76217 0.00006 
 2454039.753393 13.76196 0.00151 
 2454039.758013 13.75930 0.00768 
 2454039.762634 13.77122 0.00768 
 2454039.767256 13.76644 0.00754 
 2454039.771875 13.76677 0.00726 
 2454039.776495 13.75640 0.00749 
 2454039.781115 13.77011 0.00779 
 2454040.721906 13.76222 0.00004 
 2454040.735765 13.76206 0.00006 
 2454040.740386 13.76221 0.00004 
 2454040.749625 13.76901 0.00120 
 2454040.754245 13.75890 0.00053 
 2454040.758865 13.77088 0.00800 
 2454040.763485 13.76485 0.00799 
 2454040.768107 13.76980 0.00802 
 2454040.772728 13.78075 0.00797 
 2454040.777349 13.76806 0.00800 
 2454048.666500 13.76222 0.00002 
 2454048.671019 13.76220 0.00002 
 2454048.675540 13.76221 0.00002 
 2454048.680900 13.76221 0.00002 
 2454048.686262 13.76221 0.00002 
 2454048.691624 13.76221 0.00002 
 2454048.696984 13.76220 0.00002 
 2454048.699084 13.76221 0.00002 
 2454048.703605 13.76221 0.00002 
 2454048.708124 13.76221 0.00002 
 2454048.712704 13.76220 0.00002 
 2454048.717223 13.76221 0.00002 
 2454048.721743 13.76220 0.00002 
 2454048.726267 13.76219 0.00003 
 2454048.730787 13.76229 0.00011 
 2454048.735304 13.76259 0.00160 
 2454048.739824 13.75174 0.00830 
 2454048.744344 13.77809 0.00813 
 2454048.748864 13.77117 0.00836 
 2454048.753384 13.75779 0.00814 
 2454050.661443 13.76221 0.00002 
 2454050.665961 13.76221 0.00002 
 2454050.670486 13.76221 0.00002 
 2454050.675859 13.76221 0.00002 
 2454050.681227 13.76221 0.00002 
 2454050.686590 13.76221 0.00002 
 2454050.691959 13.76221 0.00002 
 2454050.694063 13.76221 0.00002 
 2454050.698585 13.76221 0.00002 
 2454050.703103 13.76221 0.00002 
 2454050.707628 13.76221 0.00002 
 2454050.712143 13.76222 0.00002 
 2454050.721189 13.76221 0.00003 
 2454050.725707 13.76223 0.00006 
 2454050.730228 13.76230 0.00035 
 2454050.734754 13.76125 0.00359 
 2454050.739272 13.76292 0.00691 
 2454050.743796 13.74860 0.00697 
 2454050.748318 13.75088 0.00703 
 2454052.657430 13.76222 0.00002 
 2454052.661956 13.76221 0.00002 
 2454052.666475 13.76221 0.00002 
 2454052.671844 13.76221 0.00002 
 2454052.677207 13.76221 0.00002 
 2454052.682575 13.76221 0.00002 
 2454052.687946 13.76221 0.00002 
 2454052.690052 13.76222 0.00002 
 2454052.694574 13.76220 0.00002 
 2454052.699097 13.76220 0.00002 
 2454052.703616 13.76223 0.00002 
 2454052.708139 13.76222 0.00002 
 2454052.712656 13.76226 0.00003 
 2454052.717178 13.76228 0.00012 
 2454052.721694 13.76257 0.00174 
 2454052.730734 13.74639 0.00694 
 2454052.735259 13.75188 0.00676 
 2454052.739783 13.74793 0.00674 
 2454052.744299 13.76781 0.00703 
 2454053.651245 13.76222 0.00002 
 2454053.655770 13.76221 0.00002 
 2454053.660295 13.76221 0.00002 
 2454053.664818 13.76221 0.00002 
 2454053.670182 13.76221 0.00002 
 2454053.675551 13.76221 0.00002 
 2454053.680921 13.76220 0.00002 
 2454053.686292 13.76222 0.00002 
 2454053.688397 13.76221 0.00002 
 2454053.692922 13.76220 0.00002 
 2454053.697438 13.76221 0.00002 
 2454053.706490 13.76220 0.00002 
 2454053.711014 13.76219 0.00004 
 2454053.715536 13.76230 0.00012 
 2454053.720054 13.75993 0.00242 
 2454053.724578 13.75644 0.00614 
 2454053.729100 13.76686 0.00611 
 2454053.733619 13.75075 0.00617 
 2454053.738144 13.74525 0.00627 
 2454053.742669 13.76494 0.00624 
 2454054.652340 13.76222 0.00002 
 2454054.656858 13.76221 0.00002 
 2454054.661383 13.76221 0.00002 
 2454054.666755 13.76221 0.00002 
 2454054.672125 13.76221 0.00002 
 2454054.677497 13.76221 0.00002 
 2454054.682867 13.76221 0.00002 
 2454054.684971 13.76222 0.00002 
 2454054.689493 13.76223 0.00002 
 2454054.694012 13.76220 0.00002 
 2454054.698536 13.76220 0.00002 
 2454054.703058 13.76221 0.00002 
 2454054.707575 13.76221 0.00004 
 2454054.712099 13.76227 0.00012 
 2454054.716624 13.76205 0.00123 
 2454054.721147 13.76765 0.00608 
 2454054.725665 13.75964 0.00615 
 2454054.730189 13.76477 0.00615 
 2454054.734714 13.75777 0.00587 
 2454054.739238 13.75290 0.00593 
 2454055.646626 13.76222 0.00002 
 2454055.651150 13.76221 0.00002 
 2454055.655676 13.76221 0.00002 
 2454055.661040 13.76221 0.00002 
 2454055.666408 13.76221 0.00002 
 2454055.671778 13.76221 0.00002 
 2454055.677148 13.76221 0.00002 
 2454055.679253 13.76221 0.00002 
 2454055.683777 13.76222 0.00002 
 2454055.688302 13.76221 0.00002 
 2454055.692827 13.76221 0.00002 
 2454055.697343 13.76221 0.00002 
 2454055.701867 13.76220 0.00002 
 2454055.706389 13.76218 0.00004 
 2454055.710907 13.76233 0.00033 
 2454055.715432 13.76143 0.00215 
 2454055.719956 13.76876 0.00596 
 2454055.724473 13.76146 0.00614 
 2454055.728997 13.76178 0.00607 
 2454055.733520 13.75848 0.00598 
 2454056.647318 13.76221 0.00002 
 2454056.651837 13.76221 0.00002 
 2454056.656361 13.76221 0.00002 
 2454056.661723 13.76221 0.00002 
 2454056.667091 13.76221 0.00002 
 2454056.672454 13.76221 0.00002 
 2454056.677821 13.76221 0.00002 
 2454056.679924 13.76221 0.00002 
 2454056.684448 13.76221 0.00002 
 2454056.688972 13.76221 0.00002 
 2454056.693492 13.76221 0.00002 
 2454056.698015 13.76222 0.00002 
 2454056.702537 13.76222 0.00003 
 2454056.707056 13.76221 0.00006 
 2454056.711581 13.76234 0.00109 
 2454056.716105 13.76296 0.00348 
 2454056.720631 13.77555 0.00619 
 2454056.725154 13.75495 0.00638 
 2454056.729671 13.75616 0.00626 
 2454056.734196 13.76096 0.00617 
 2454057.641528 13.76222 0.00002 
 2454057.646052 13.76221 0.00002 
 2454057.650575 13.76221 0.00002 
 2454057.655939 13.76221 0.00002 
 2454057.661302 13.76221 0.00002 
 2454057.666667 13.76221 0.00002 
 2454057.672036 13.76221 0.00002 
 2454057.677400 13.76221 0.00002 
 2454057.679503 13.76221 0.00002 
 2454057.684026 13.76221 0.00002 
 2454057.688542 13.76222 0.00002 
 2454057.693066 13.76221 0.00002 
 2454057.697587 13.76222 0.00003 
 2454057.702107 13.76219 0.00006 
 2454057.706631 13.76226 0.00131 
 2454057.711156 13.76263 0.00350 
 2454057.715681 13.76932 0.00643 
 2454057.720203 13.75951 0.00632 
 2454057.724722 13.76541 0.00627 
 2454057.729246 13.76096 0.00652 
 2454058.641923 13.76222 0.00002 
 2454058.646443 13.76221 0.00002 
 2454058.650963 13.76221 0.00002 
 2454058.656328 13.76221 0.00002 
 2454058.661697 13.76221 0.00002 
 2454058.667066 13.76221 0.00002 
 2454058.672429 13.76221 0.00002 
 2454058.674533 13.76221 0.00002 
 2454058.679057 13.76221 0.00002 
 2454058.683579 13.76223 0.00002 
 2454058.688097 13.76220 0.00002 
 2454058.692621 13.76221 0.00002 
 2454058.697147 13.76219 0.00004 
 2454058.701672 13.76227 0.00011 
 2454058.706194 13.76070 0.00260 
 2454058.710713 13.75579 0.00612 
 2454058.715237 13.75685 0.00604 
 2454058.719762 13.74665 0.00598 
 2454058.724285 13.76394 0.00608 
 2454058.728802 13.77005 0.00603 
 2454059.580521 13.76222 0.00002 
 2454059.585045 13.76222 0.00002 
 2454059.589567 13.76222 0.00002 
 2454059.594085 13.76222 0.00002 
 2454059.598608 13.76222 0.00002 
 2454059.603125 13.76222 0.00002 
 2454059.607649 13.76222 0.00002 
 2454059.612171 13.76222 0.00002 
 2454059.616690 13.76222 0.00002 
 2454059.621213 13.76222 0.00002 
 2454059.625736 13.76222 0.00002 
 2454059.630255 13.76222 0.00002 
 2454059.634780 13.76222 0.00002 
 2454059.639301 13.76222 0.00002 
 2454059.643819 13.76221 0.00002 
 2454059.648340 13.76221 0.00002 
 2454059.653704 13.76221 0.00002 
 2454059.659067 13.76221 0.00002 
 2454059.664434 13.76221 0.00002 
 2454059.666537 13.76221 0.00002 
 2454059.671060 13.76221 0.00002 
 2454059.675579 13.76221 0.00002 
 2454059.680103 13.76221 0.00002 
 2454059.684625 13.76222 0.00002 
 2454059.689144 13.76221 0.00002 
 2454059.693667 13.76220 0.00004 
 2454059.698190 13.76220 0.00011 
 2454059.702708 13.76215 0.00130 
 2454059.707232 13.76243 0.00302 
 2454059.711754 13.76271 0.00629 
 2454059.716273 13.76166 0.00623 
 2454059.720797 13.76955 0.00607 
 2454059.725318 13.75878 0.00610 
 2454060.580529 13.76222 0.00002 
 2454060.585051 13.76222 0.00002 
 2454060.589569 13.76222 0.00002 
 2454060.594094 13.76222 0.00002 
 2454060.598617 13.76222 0.00002 
 2454060.603135 13.76222 0.00002 
 2454060.607659 13.76222 0.00002 
 2454060.612185 13.76222 0.00002 
 2454060.616710 13.76222 0.00002 
 2454060.621233 13.76222 0.00002 
 2454060.625750 13.76222 0.00002 
 2454060.630275 13.76222 0.00002 
 2454060.634796 13.76222 0.00002 
 2454060.639314 13.76221 0.00002 
 2454060.643840 13.76221 0.00002 
 2454060.649210 13.76221 0.00002 
 2454060.654581 13.76221 0.00002 
 2454060.659952 13.76221 0.00002 
 2454060.665322 13.76221 0.00002 
 2454060.667427 13.76220 0.00002 
 2454060.671947 13.76220 0.00002 
 2454060.676475 13.76222 0.00002 
 2454060.680994 13.76222 0.00002 
 2454060.685518 13.76223 0.00002 
 2454060.690040 13.76221 0.00003 
 2454060.694558 13.76222 0.00011 
 2454060.699081 13.76219 0.00162 
 2454060.705749 13.76871 0.00606 
 2454060.710272 13.76384 0.00600 
 2454060.714790 13.75269 0.00593 
 2454060.719313 13.74687 0.00609 
 2454060.723837 13.76047 0.00590 
 2454061.580528 13.76222 0.00002 
 2454061.585051 13.76222 0.00002 
 2454061.589570 13.76222 0.00002 
 2454061.594095 13.76222 0.00002 
 2454061.598620 13.76222 0.00002 
 2454061.603145 13.76222 0.00002 
 2454061.607668 13.76222 0.00002 
 2454061.612184 13.76222 0.00002 
 2454061.616709 13.76222 0.00002 
 2454061.621231 13.76222 0.00002 
 2454061.625749 13.76222 0.00002 
 2454061.630274 13.76222 0.00002 
 2454061.634800 13.76221 0.00002 
 2454061.639326 13.76221 0.00002 
 2454061.644689 13.76221 0.00002 
 2454061.650057 13.76221 0.00002 
 2454061.655425 13.76221 0.00002 
 2454061.660795 13.76222 0.00002 
 2454061.662893 13.76221 0.00002 
 2454061.667415 13.76220 0.00002 
 2454061.671937 13.76220 0.00002 
 2454061.676463 13.76219 0.00002 
 2454061.680989 13.76220 0.00002 
 2454061.685514 13.76221 0.00003 
 2454061.690033 13.76222 0.00006 
 2454061.694557 13.76241 0.00045 
 2454061.699080 13.76195 0.00265 
 2454061.703604 13.76706 0.00598 
 2454061.708131 13.76679 0.00593 
 2454061.712655 13.75881 0.00586 
 2454061.717174 13.75716 0.00584 
 2454066.579809 13.76222 0.00003 
 2454066.584334 13.76222 0.00002 
 2454066.588851 13.76222 0.00002 
 2454066.593373 13.76222 0.00002 
 2454066.597899 13.76222 0.00002 
 2454066.602417 13.76222 0.00002 
 2454066.606942 13.76222 0.00002 
 2454066.611464 13.76222 0.00002 
 2454066.615989 13.76222 0.00002 
 2454066.620509 13.76222 0.00002 
 2454066.625032 13.76221 0.00002 
 2454066.629556 13.76221 0.00002 
 2454066.634920 13.76221 0.00002 
 2454066.640289 13.76221 0.00002 
 2454066.645658 13.76221 0.00002 
 2454066.647762 13.76222 0.00002 
 2454066.652278 13.76221 0.00002 
 2454066.656802 13.76226 0.00002 
 2454066.661325 13.76216 0.00002 
 2454066.665849 13.76227 0.00003 
 2454066.670365 13.76229 0.00002 
 2454066.679406 13.76266 0.00037 
 2454066.683931 13.76117 0.00150 
 2454066.688452 13.75546 0.00675 
 2454066.692972 13.76670 0.00666 
 2454066.697497 13.75764 0.00577 
 2454066.702021 13.76640 0.00729 
 2454066.706547 13.78648 0.00738 
 2454077.579764 13.76222 0.00002 
 2454077.584281 13.76222 0.00002 
 2454077.588794 13.76222 0.00002 
 2454077.593309 13.76222 0.00002 
 2454077.597830 13.76222 0.00002 
 2454077.603194 13.76221 0.00002 
 2454077.613925 13.76221 0.00002 
 2454077.619287 13.76221 0.00002 
 2454077.621395 13.76221 0.00002 
 2454077.625912 13.76221 0.00002 
 2454077.630425 13.76221 0.00002 
 2454077.634939 13.76221 0.00002 
 2454077.639453 13.76220 0.00002 
 2454077.643967 13.76219 0.00004 
 2454077.648480 13.76227 0.00043 
 2454077.653002 13.76137 0.00215 
 2454077.657522 13.77820 0.00796 
 2454077.662044 13.76997 0.00818 
 2454077.666559 13.76068 0.00798 
 2454077.671072 13.76187 0.00779 
 2454077.675584 13.75806 0.00783 
 2454078.579757 13.76222 0.00002 
 2454078.584280 13.76222 0.00002 
 2454078.588798 13.76222 0.00002 
 2454078.593311 13.76222 0.00002 
 2454078.604034 13.76221 0.00002 
 2454078.609394 13.76221 0.00002 
 2454078.614762 13.76221 0.00002 
 2454078.616870 13.76221 0.00002 
 2454078.621392 13.76221 0.00002 
 2454078.625905 13.76221 0.00002 
 2454078.630419 13.76221 0.00002 
 2454078.634933 13.76221 0.00002 
 2454078.639446 13.76219 0.00003 
 2454078.643962 13.76221 0.00013 
 2454078.648475 13.76233 0.00144 
 2454078.652989 13.75638 0.00513 
 2454078.657502 13.76705 0.00628 
 2454078.662016 13.76565 0.00628 
 2454078.666530 13.75253 0.00641 
 2454078.671044 13.76595 0.00647 
 2454079.667575 13.77762 0.00587 
 2454080.579729 13.76222 0.00002 
 2454080.584243 13.76222 0.00002 
 2454080.588759 13.76222 0.00002 
 2454080.599487 13.76221 0.00002 
 2454080.604850 13.76221 0.00002 
 2454080.610210 13.76221 0.00002 
 2454080.612318 13.76221 0.00002 
 2454080.616835 13.76220 0.00002 
 2454080.621349 13.76220 0.00002 
 2454080.625864 13.76220 0.00002 
 2454080.630378 13.76222 0.00002 
 2454080.634893 13.76223 0.00004 
 2454080.639418 13.76234 0.00013 
 2454080.643933 13.76221 0.00232 
 2454080.648455 13.77476 0.00615 
 2454080.652970 13.76781 0.00608 
 2454080.657483 13.75042 0.00609 
 2454080.662000 13.75915 0.00612 
 2454080.666523 13.76339 0.00611 
 2454081.580718 13.76222 0.00002 
 2454081.585239 13.76222 0.00002 
 2454081.590603 13.76221 0.00002 
 2454081.595973 13.76221 0.00002 
 2454081.601342 13.76221 0.00002 
 2454081.606711 13.76221 0.00002 
 2454081.608820 13.76221 0.00002 
 2454081.613340 13.76221 0.00002 
 2454081.617854 13.76221 0.00002 
 2454081.622368 13.76221 0.00002 
 2454081.626882 13.76221 0.00002 
 2454081.631397 13.76221 0.00003 
 2454081.635918 13.76226 0.00013 
 2454081.640443 13.76225 0.00114 
 2454081.644959 13.75310 0.00579 
 2454081.649483 13.74903 0.00604 
 2454081.653999 13.75388 0.00610 
 2454081.658514 13.75933 0.00619 
 2454081.663037 13.76092 0.00615 
 2454082.580708 13.76222 0.00002 
 2454082.595951 13.76221 0.00003 
 2454082.601323 13.76221 0.00002 
 2454082.603432 13.76221 0.00002 
 2454082.607947 13.76221 0.00002 
 2454082.616975 13.76226 0.00002 
 2454082.630517 13.76215 0.00008 
 2454082.639545 13.76193 0.00124 
 2454082.644059 13.75986 0.00692 
 2454082.653086 13.77482 0.00627 
 2454082.657601 13.72751 0.00688 
 2454082.662115 13.76344 0.00677 
 2454083.580709 13.76222 0.00002 
 2454083.586072 13.76221 0.00002 
 2454083.591437 13.76221 0.00002 
 2454083.596800 13.76221 0.00002 
 2454083.602167 13.76221 0.00002 
 2454083.604270 13.76220 0.00002 
 2454083.613299 13.76220 0.00002 
 2454083.617814 13.76220 0.00002 
 2454083.626842 13.76221 0.00004 
 2454083.635870 13.76067 0.00218 
 2454083.640384 13.74938 0.00668 
 2454083.644898 13.76270 0.00658 
 2454083.649412 13.76227 0.00670 
 2454083.653926 13.76349 0.00667 
 2454093.581229 13.76139 0.00690 
 2454093.585959 13.75364 0.00707 
 2454093.590688 13.76734 0.00690 
 2454093.595418 13.76270 0.00681 
 2454093.600146 13.75815 0.00670 
 2454093.604873 13.75721 0.00684 
 2454093.609602 13.76204 0.00699 
 2454093.614332 13.75686 0.00636 
 2454093.619059 13.77041 0.00679 
 2454093.623785 13.76142 0.00644 
 2454093.628516 13.76276 0.00660 
 2454093.633243 13.75460 0.00660 
 2454107.587528 13.76553 0.00606 
 2454107.592258 13.75123 0.00597 
 2454108.588224 13.75832 0.00587 
 2454362.811812 13.76165 0.00669 
 2454362.822059 13.77096 0.00667 
 2454362.827601 13.76359 0.00665 
 2454362.833143 13.75575 0.00630 
 2454362.835339 13.76671 0.00632 
 2454362.840036 13.76744 0.00650 
 2454362.844725 13.74510 0.00642 
 2454362.849430 13.77865 0.00615 
 2454362.854127 13.73690 0.00647 
 2454362.858823 13.77174 0.00619 
 2454362.863510 13.76051 0.00630 
 2454362.868216 13.76578 0.00607 
 2454362.872913 13.76458 0.00606 
 2454362.877610 13.76758 0.00614 
 2454362.882298 13.76600 0.00609 
 2454362.887004 13.75402 0.00598 
 2454362.891700 13.76462 0.00591 
 2454362.896397 13.76232 0.00602 
 2454363.802049 13.76923 0.00634 
 2454363.806757 13.75293 0.00619 
 2454363.811465 13.76836 0.00621 
 2454363.817020 13.76174 0.00617 
 2454363.822575 13.76059 0.00606 
 2454363.828129 13.76076 0.00567 
 2454363.833682 13.76612 0.00584 
 2454363.835883 13.78344 0.00582 
 2454363.840589 13.76238 0.00597 
 2454363.845296 13.77263 0.00585 
 2454363.850002 13.75979 0.00613 
 2454363.854707 13.75494 0.00598 
 2454363.859413 13.75693 0.00609 
 2454363.864119 13.76424 0.00568 
 2454363.868825 13.76288 0.00596 
 2454363.873532 13.75565 0.00592 
 2454363.878238 13.76541 0.00605 
 2454363.882944 13.76202 0.00561 
 2454363.887652 13.77145 0.00573 
 2454363.892358 13.76177 0.00581 
 2454378.760995 13.76520 0.01345 
 2454378.765697 13.72366 0.01590 
 2454378.770400 13.79383 0.00544 
 2454378.775947 13.77517 0.00520 
 2454378.792593 13.76177 0.00683 
 2454378.804192 13.79631 0.00541 
 2454378.818299 13.77683 0.00641 
 2454378.823001 13.74574 0.00905 
 2454378.827703 13.77645 0.01072 
 2454379.801083 13.76761 0.00523 
 2454380.757100 13.93176 0.04194 
 2454380.761807 13.76920 0.00697 
 2454380.766514 13.77046 0.00657 
 2454380.772070 13.76730 0.00648 
 2454381.774033 13.76366 0.00641 
 2454381.779582 13.76540 0.00622 
 2454381.781780 13.75537 0.00631 
 2454381.786482 13.76138 0.00637 
 2454381.791186 13.75538 0.00637 
 2454381.795882 13.77215 0.00619 
 2454381.800593 13.74984 0.00623 
 2454381.805296 13.76948 0.00617 
 2454381.809999 13.76007 0.00596 
 2454381.814698 13.75221 0.00580 
 2454381.819406 13.76532 0.00560 
 2454381.824111 13.76244 0.00589 
 2454381.828812 13.76519 0.00543 
 2454381.833516 13.75562 0.00571 
 2454381.838216 13.75535 0.00555 
 2454381.842917 13.76425 0.00576 
 2454382.746250 13.75689 0.00634 
 2454382.750956 13.75663 0.00642 
 2454382.755662 13.75478 0.00646 
 2454382.760369 13.76527 0.00633 
 2454382.765923 13.76013 0.00629 
 2454382.771476 13.77047 0.00635 
 2454382.777030 13.76651 0.00639 
 2454382.779231 13.76348 0.00641 
 2454382.783922 13.76184 0.00628 
 2454382.788644 13.75885 0.00616 
 2454382.793352 13.76154 0.00624 
 2454382.798060 13.77714 0.00615 
 2454382.802760 13.75235 0.00615 
 2454382.807473 13.77463 0.00597 
 2454382.812182 13.76313 0.00625 
 2454382.816886 13.75653 0.00602 
 2454382.821589 13.75656 0.00623 
 2454382.826288 13.76595 0.00586 
 2454382.831003 13.76616 0.00592 
 2454382.835710 13.75301 0.00611 
 2454382.840417 13.75309 0.00611 
 2454384.745157 13.76407 0.00630 
 2454384.749865 13.76738 0.00640 
 2454384.754571 13.77025 0.00621 
 2454384.760120 13.76435 0.00617 
 2454384.765672 13.76938 0.00620 
 2454384.771224 13.76502 0.00640 
 2454384.773426 13.76966 0.00642 
 2454384.778130 13.76054 0.00626 
 2454384.782826 13.76506 0.00616 
 2454384.787542 13.76246 0.00616 
 2454384.792246 13.74835 0.00629 
 2454384.796954 13.76132 0.00615 
 2454384.801654 13.74670 0.00602 
 2454384.806372 13.77135 0.00607 
 2454384.811079 13.75800 0.00587 
 2454384.815787 13.75631 0.00614 
 2454384.820485 13.77279 0.00576 
 2454384.825198 13.76636 0.00583 
 2454384.829905 13.75558 0.00596 
 2454384.834609 13.75219 0.00591 
 2454385.738727 13.75517 0.00596 
 2454385.743430 13.75758 0.00583 
 2454385.748133 13.75848 0.00604 
 2454385.752836 13.75132 0.00598 
 2454385.758385 13.76448 0.00578 
 2454385.763935 13.76820 0.00589 
 2454385.769482 13.75420 0.00578 
 2454385.771679 13.75726 0.00578 
 2454385.776383 13.76559 0.00586 
 2454385.781089 13.75493 0.00586 
 2454385.785792 13.77262 0.00575 
 2454385.790495 13.76506 0.00586 
 2454385.795199 13.75426 0.00586 
 2454385.799903 13.76676 0.00574 
 2454385.804606 13.75737 0.00580 
 2454385.809308 13.75757 0.00569 
 2454385.814010 13.75747 0.00590 
 2454385.818714 13.76272 0.00571 
 2454385.823417 13.75602 0.00552 
 2454385.828119 13.76408 0.00576 
 2454385.832820 13.76027 0.00570 
 2454386.739956 13.76544 0.00603 
 2454386.744658 13.75134 0.00620 
 2454386.749361 13.75650 0.00600 
 2454386.754911 13.75817 0.00622 
 2454386.760459 13.76073 0.00618 
 2454386.766009 13.75566 0.00598 
 2454386.768209 13.74818 0.00602 
 2454386.772913 13.75752 0.00616 
 2454386.777616 13.76431 0.00617 
 2454386.782319 13.77431 0.00600 
 2454386.787024 13.75151 0.00622 
 2454386.791727 13.75578 0.00620 
 2454386.796430 13.75884 0.00602 
 2454386.801133 13.76083 0.00595 
 2454386.805838 13.77322 0.00573 
 2454386.810541 13.75132 0.00620 
 2454386.815243 13.75192 0.00583 
 2454386.819950 13.75933 0.00594 
 2454386.824654 13.74415 0.00588 
 2454386.829357 13.76505 0.00598 
 2454387.727807 13.76548 0.00642 
 2454387.732509 13.74865 0.00640 
 2454387.737210 13.75728 0.00620 
 2454387.741915 13.75042 0.00653 
 2454387.752163 13.77272 0.00629 
 2454387.757714 13.76645 0.00627 
 2454387.759912 13.76192 0.00638 
 2454387.764616 13.74887 0.00628 
 2454387.769320 13.74879 0.00631 
 2454387.774024 13.76070 0.00612 
 2454387.778727 13.75917 0.00591 
 2454387.783429 13.75034 0.00586 
 2454387.788133 13.75656 0.00601 
 2454387.792835 13.75214 0.00603 
 2454387.797539 13.74549 0.00583 
 2454387.802243 13.75801 0.00587 
 2454387.806950 13.76670 0.00597 
 2454387.811655 13.75247 0.00579 
 2454387.816349 13.74526 0.00603 
 2454387.821060 13.75586 0.00584 
 2454387.825764 13.76091 0.00593 
 2454388.728374 13.75577 0.00663 
 2454388.733084 13.76861 0.00663 
 2454388.752777 13.75669 0.00634 
