\INPUT_FILE = /exodata/ETSS-prep/KELT/doN02/raw/KELT_N02_lc_000034_V01_east_raw.dat
 2454039.694917 13.15648 0.00501 
 2454039.699538 13.15363 0.00495 
 2454039.705000 13.15555 0.00482 
 2454039.707189 13.15421 0.00490 
 2454039.711809 13.15225 0.00488 
 2454039.716430 13.15391 0.00504 
 2454039.721049 13.14815 0.00506 
 2454039.725669 13.15998 0.00496 
 2454039.730289 13.16057 0.00465 
 2454039.734910 13.15539 0.00466 
 2454039.739530 13.14986 0.00479 
 2454039.744150 13.15102 0.00482 
 2454039.748771 13.15408 0.00489 
 2454039.753393 13.15010 0.00478 
 2454039.758013 13.16386 0.00482 
 2454039.762634 13.14657 0.00482 
 2454039.767256 13.15988 0.00474 
 2454039.771875 13.15547 0.00458 
 2454039.776495 13.14852 0.00469 
 2454039.781115 13.15812 0.00485 
 2454040.685923 13.15662 0.00555 
 2454040.688110 13.15602 0.00550 
 2454040.690298 13.15820 0.00542 
 2454040.692486 13.15091 0.00539 
 2454040.694674 13.15547 0.00542 
 2454040.696862 13.16047 0.00540 
 2454040.699049 13.15426 0.00535 
 2454040.701237 13.15366 0.00533 
 2454040.703425 13.15945 0.00533 
 2454040.708045 13.14918 0.00533 
 2454040.712666 13.15003 0.00527 
 2454040.717287 13.15804 0.00521 
 2454040.721906 13.16282 0.00514 
 2454040.726526 13.15707 0.00507 
 2454040.731146 13.15937 0.00508 
 2454040.735765 13.15882 0.00505 
 2454040.740386 13.14893 0.00512 
 2454040.745006 13.16119 0.00511 
 2454040.749625 13.16142 0.00503 
 2454040.754245 13.15316 0.00498 
 2454040.758865 13.15680 0.00497 
 2454040.763485 13.15182 0.00498 
 2454040.768107 13.15341 0.00499 
 2454040.772728 13.15766 0.00498 
 2454040.777349 13.15701 0.00499 
 2454048.666500 13.16063 0.00525 
 2454048.671019 13.16163 0.00519 
 2454048.675540 13.15768 0.00535 
 2454048.680900 13.16123 0.00528 
 2454048.686262 13.15623 0.00548 
 2454048.691624 13.15653 0.00527 
 2454048.696984 13.16195 0.00518 
 2454048.699084 13.16060 0.00536 
 2454048.703605 13.14835 0.00521 
 2454048.708124 13.16646 0.00520 
 2454048.712704 13.14877 0.00512 
 2454048.717223 13.14626 0.00535 
 2454048.721743 13.15611 0.00514 
 2454048.726267 13.15266 0.00514 
 2454048.730787 13.14769 0.00526 
 2454048.735304 13.15137 0.00510 
 2454048.739824 13.16485 0.00512 
 2454048.744344 13.16074 0.00503 
 2454048.748864 13.15065 0.00518 
 2454048.753384 13.15855 0.00505 
 2454050.661443 13.15909 0.00451 
 2454050.665961 13.15530 0.00441 
 2454050.670486 13.15687 0.00440 
 2454050.675859 13.14964 0.00439 
 2454050.681227 13.15784 0.00445 
 2454050.686590 13.15623 0.00428 
 2454050.691959 13.15347 0.00433 
 2454050.694063 13.15318 0.00430 
 2454050.698585 13.15160 0.00423 
 2454050.703103 13.15234 0.00429 
 2454050.707628 13.15366 0.00423 
 2454050.712143 13.15228 0.00421 
 2454050.721189 13.15154 0.00427 
 2454050.725707 13.14627 0.00430 
 2454050.730228 13.15244 0.00437 
 2454050.734754 13.16161 0.00434 
 2454050.739272 13.15757 0.00441 
 2454050.743796 13.14387 0.00444 
 2454050.748318 13.14923 0.00446 
 2454052.657430 13.15712 0.00452 
 2454052.661956 13.14822 0.00440 
 2454052.666475 13.14917 0.00444 
 2454052.671844 13.14867 0.00417 
 2454052.677207 13.13550 0.00460 
 2454052.682575 13.13801 0.00432 
 2454052.687946 13.15834 0.00426 
 2454052.690052 13.15135 0.00427 
 2454052.694574 13.13938 0.00437 
 2454052.699097 13.15084 0.00438 
 2454052.703616 13.16238 0.00418 
 2454052.708139 13.14398 0.00431 
 2454052.712656 13.14974 0.00421 
 2454052.717178 13.15151 0.00433 
 2454052.721694 13.14922 0.00426 
 2454052.730734 13.14634 0.00440 
 2454052.735259 13.14671 0.00427 
 2454052.739783 13.14297 0.00425 
 2454052.744299 13.15135 0.00445 
 2454053.651245 13.14743 0.00430 
 2454053.655770 13.13171 0.00427 
 2454053.660295 13.14630 0.00442 
 2454053.664818 13.15305 0.00425 
 2454053.670182 13.15433 0.00430 
 2454053.675551 13.15475 0.00419 
 2454053.680921 13.15984 0.00423 
 2454053.686292 13.15292 0.00423 
 2454053.688397 13.14763 0.00420 
 2454053.692922 13.15603 0.00428 
 2454053.697438 13.14505 0.00415 
 2454053.706490 13.14641 0.00405 
 2454053.711014 13.14447 0.00414 
 2454053.715536 13.15097 0.00400 
 2454053.720054 13.14876 0.00404 
 2454053.724578 13.14613 0.00402 
 2454053.729100 13.14806 0.00402 
 2454053.733619 13.13914 0.00405 
 2454053.738144 13.14107 0.00409 
 2454053.742669 13.14629 0.00408 
 2454054.652340 13.15623 0.00416 
 2454054.656858 13.15669 0.00418 
 2454054.661383 13.15063 0.00414 
 2454054.666755 13.15555 0.00408 
 2454054.672125 13.16637 0.00409 
 2454054.677497 13.15001 0.00424 
 2454054.682867 13.15159 0.00410 
 2454054.684971 13.14552 0.00420 
 2454054.689493 13.15129 0.00408 
 2454054.694012 13.15850 0.00394 
 2454054.698536 13.15005 0.00399 
 2454054.703058 13.14733 0.00403 
 2454054.707575 13.15175 0.00405 
 2454054.712099 13.15259 0.00398 
 2454054.716624 13.14744 0.00393 
 2454054.721147 13.14692 0.00400 
 2454054.725665 13.14038 0.00405 
 2454054.730189 13.14572 0.00405 
 2454054.734714 13.14543 0.00389 
 2454054.739238 13.15172 0.00392 
 2454055.646626 13.13246 0.00445 
 2454055.651150 13.15713 0.00442 
 2454055.655676 13.15571 0.00433 
 2454055.661040 13.14566 0.00433 
 2454055.666408 13.15875 0.00412 
 2454055.671778 13.15609 0.00420 
 2454055.677148 13.15109 0.00423 
 2454055.679253 13.15364 0.00416 
 2454055.683777 13.14972 0.00411 
 2454055.688302 13.14066 0.00411 
 2454055.692827 13.14968 0.00411 
 2454055.697343 13.14530 0.00405 
 2454055.701867 13.14890 0.00398 
 2454055.706389 13.14158 0.00408 
 2454055.710907 13.15030 0.00400 
 2454055.715432 13.14743 0.00401 
 2454055.719956 13.14698 0.00394 
 2454055.724473 13.15304 0.00404 
 2454055.728997 13.15049 0.00399 
 2454055.733520 13.14290 0.00396 
 2454056.647318 13.15422 0.00420 
 2454056.651837 13.15558 0.00428 
 2454056.656361 13.16031 0.00429 
 2454056.661723 13.15004 0.00420 
 2454056.667091 13.15157 0.00419 
 2454056.672454 13.15684 0.00427 
 2454056.677821 13.14616 0.00421 
 2454056.679924 13.15486 0.00416 
 2454056.684448 13.16341 0.00414 
 2454056.688972 13.15319 0.00405 
 2454056.693492 13.14780 0.00419 
 2454056.698015 13.15684 0.00406 
 2454056.702537 13.15623 0.00413 
 2454056.707056 13.14814 0.00402 
 2454056.711581 13.15787 0.00408 
 2454056.716105 13.15841 0.00399 
 2454056.720631 13.16025 0.00404 
 2454056.725154 13.14575 0.00415 
 2454056.729671 13.14229 0.00408 
 2454056.734196 13.15814 0.00401 
 2454057.641528 13.15025 0.00450 
 2454057.646052 13.15944 0.00434 
 2454057.650575 13.14794 0.00435 
 2454057.655939 13.14939 0.00437 
 2454057.661302 13.14839 0.00430 
 2454057.666667 13.15188 0.00425 
 2454057.672036 13.15937 0.00428 
 2454057.677400 13.15211 0.00430 
 2454057.679503 13.15011 0.00425 
 2454057.684026 13.15517 0.00420 
 2454057.688542 13.15424 0.00428 
 2454057.693066 13.14769 0.00424 
 2454057.697587 13.15723 0.00418 
 2454057.702107 13.15429 0.00414 
 2454057.706631 13.15203 0.00421 
 2454057.711156 13.15410 0.00422 
 2454057.715681 13.15468 0.00417 
 2454057.720203 13.15259 0.00410 
 2454057.724722 13.15336 0.00408 
 2454057.729246 13.15252 0.00422 
 2454058.641923 13.15176 0.00425 
 2454058.646443 13.16104 0.00416 
 2454058.650963 13.16382 0.00412 
 2454058.656328 13.15329 0.00427 
 2454058.661697 13.16526 0.00407 
 2454058.667066 13.15766 0.00409 
 2454058.672429 13.15136 0.00414 
 2454058.674533 13.15392 0.00411 
 2454058.679057 13.15603 0.00414 
 2454058.683579 13.15704 0.00405 
 2454058.688097 13.15751 0.00418 
 2454058.692621 13.14697 0.00409 
 2454058.697147 13.15554 0.00405 
 2454058.701672 13.15567 0.00412 
 2454058.706194 13.15735 0.00401 
 2454058.710713 13.15364 0.00401 
 2454058.715237 13.13646 0.00398 
 2454058.719762 13.15170 0.00391 
 2454058.724285 13.15736 0.00399 
 2454058.728802 13.15610 0.00396 
 2454059.580521 13.15591 0.00450 
 2454059.585045 13.15071 0.00456 
 2454059.589567 13.15930 0.00462 
 2454059.594085 13.16303 0.00452 
 2454059.598608 13.16704 0.00452 
 2454059.603125 13.16209 0.00438 
 2454059.607649 13.15975 0.00444 
 2454059.612171 13.14924 0.00436 
 2454059.616690 13.13341 0.00436 
 2454059.621213 13.15777 0.00433 
 2454059.625736 13.15521 0.00430 
 2454059.630255 13.16438 0.00425 
 2454059.634780 13.14428 0.00430 
 2454059.639301 13.16000 0.00432 
 2454059.643819 13.16314 0.00427 
 2454059.648340 13.15201 0.00417 
 2454059.653704 13.14441 0.00419 
 2454059.659067 13.15407 0.00418 
 2454059.664434 13.15854 0.00427 
 2454059.666537 13.15604 0.00416 
 2454059.671060 13.14862 0.00419 
 2454059.675579 13.16384 0.00416 
 2454059.680103 13.15492 0.00420 
 2454059.684625 13.15326 0.00409 
 2454059.689144 13.14435 0.00417 
 2454059.693667 13.15594 0.00406 
 2454059.698190 13.15471 0.00405 
 2454059.702708 13.15002 0.00407 
 2454059.707232 13.15121 0.00407 
 2454059.711754 13.15006 0.00411 
 2454059.716273 13.14717 0.00408 
 2454059.720797 13.15339 0.00398 
 2454059.725318 13.14617 0.00400 
 2454060.580529 13.15036 0.00480 
 2454060.585051 13.16106 0.00474 
 2454060.589569 13.16018 0.00484 
 2454060.594094 13.15153 0.00477 
 2454060.598617 13.15575 0.00488 
 2454060.603135 13.15075 0.00476 
 2454060.607659 13.14319 0.00478 
 2454060.612185 13.15031 0.00473 
 2454060.616710 13.14872 0.00459 
 2454060.621233 13.16242 0.00455 
 2454060.625750 13.14870 0.00447 
 2454060.630275 13.15007 0.00448 
 2454060.634796 13.14115 0.00448 
 2454060.639314 13.15403 0.00438 
 2454060.643840 13.16925 0.00429 
 2454060.649210 13.15443 0.00441 
 2454060.654581 13.15324 0.00432 
 2454060.659952 13.16078 0.00422 
 2454060.665322 13.15533 0.00424 
 2454060.667427 13.15909 0.00419 
 2454060.671947 13.14279 0.00419 
 2454060.676475 13.15234 0.00412 
 2454060.680994 13.15747 0.00405 
 2454060.685518 13.14950 0.00405 
 2454060.690040 13.14380 0.00405 
 2454060.694558 13.15509 0.00407 
 2454060.699081 13.14881 0.00397 
 2454060.705749 13.15450 0.00398 
 2454060.710272 13.14781 0.00395 
 2454060.714790 13.15164 0.00390 
 2454060.719313 13.13963 0.00399 
 2454060.723837 13.14836 0.00389 
 2454061.580528 13.16483 0.00477 
 2454061.585051 13.16531 0.00468 
 2454061.589570 13.16362 0.00451 
 2454061.594095 13.15762 0.00472 
 2454061.598620 13.16075 0.00465 
 2454061.603145 13.15857 0.00449 
 2454061.607668 13.15482 0.00458 
 2454061.612184 13.16284 0.00449 
 2454061.616709 13.16152 0.00456 
 2454061.621231 13.15480 0.00460 
 2454061.625749 13.15483 0.00442 
 2454061.630274 13.16254 0.00441 
 2454061.634800 13.15488 0.00442 
 2454061.639326 13.15458 0.00434 
 2454061.644689 13.15780 0.00416 
 2454061.650057 13.15322 0.00428 
 2454061.655425 13.15179 0.00422 
 2454061.660795 13.15893 0.00419 
 2454061.662893 13.15567 0.00409 
 2454061.667415 13.15508 0.00418 
 2454061.671937 13.15944 0.00411 
 2454061.676463 13.16162 0.00405 
 2454061.680989 13.13963 0.00415 
 2454061.685514 13.14969 0.00409 
 2454061.690033 13.15180 0.00401 
 2454061.694557 13.14533 0.00399 
 2454061.699080 13.14832 0.00404 
 2454061.703604 13.15632 0.00392 
 2454061.708131 13.15005 0.00390 
 2454061.712655 13.15046 0.00386 
 2454061.717174 13.14527 0.00386 
 2454066.579809 13.14435 0.00654 
 2454066.584334 13.15234 0.00473 
 2454066.588851 13.15235 0.00449 
 2454066.593373 13.14877 0.00464 
 2454066.597899 13.15659 0.00457 
 2454066.602417 13.15539 0.00456 
 2454066.606942 13.14935 0.00466 
 2454066.611464 13.14995 0.00459 
 2454066.615989 13.16489 0.00451 
 2454066.620509 13.15290 0.00449 
 2454066.625032 13.14184 0.00451 
 2454066.629556 13.15098 0.00444 
 2454066.634920 13.16266 0.00442 
 2454066.640289 13.15226 0.00446 
 2454066.645658 13.14321 0.00438 
 2454066.647762 13.15170 0.00438 
 2454066.652278 13.16669 0.00426 
 2454066.656802 13.16736 0.00438 
 2454066.661325 13.13753 0.00455 
 2454066.665849 13.15667 0.00662 
 2454066.670365 13.14903 0.00423 
 2454066.679406 13.12856 0.00420 
 2454066.683931 13.14907 0.00483 
 2454066.688452 13.15395 0.00433 
 2454066.692972 13.14306 0.00431 
 2454066.697497 13.15859 0.00372 
 2454066.702021 13.14976 0.00464 
 2454066.706547 13.15518 0.00468 
 2454077.579764 13.14585 0.00438 
 2454077.584281 13.13478 0.00436 
 2454077.588794 13.15031 0.00432 
 2454077.593309 13.16700 0.00425 
 2454077.597830 13.15181 0.00432 
 2454077.603194 13.15951 0.00459 
 2454077.613925 13.15064 0.00443 
 2454077.619287 13.14895 0.00424 
 2454077.621395 13.15512 0.00441 
 2454077.625912 13.14748 0.00444 
 2454077.630425 13.15706 0.00460 
 2454077.634939 13.15113 0.00463 
 2454077.639453 13.14495 0.00487 
 2454077.643967 13.14684 0.00493 
 2454077.648480 13.14516 0.00497 
 2454077.653002 13.14077 0.00509 
 2454077.657522 13.14853 0.00499 
 2454077.662044 13.15955 0.00509 
 2454077.666559 13.13576 0.00501 
 2454077.671072 13.14516 0.00489 
 2454077.675584 13.15115 0.00489 
 2454078.579757 13.14493 0.00436 
 2454078.584280 13.15293 0.00433 
 2454078.588798 13.16424 0.00428 
 2454078.593311 13.14404 0.00426 
 2454078.604034 13.14492 0.00424 
 2454078.609394 13.14796 0.00414 
 2454078.614762 13.14916 0.00413 
 2454078.616870 13.15286 0.00411 
 2454078.621392 13.15273 0.00425 
 2454078.625905 13.14464 0.00415 
 2454078.630419 13.15500 0.00414 
 2454078.634933 13.14261 0.00410 
 2454078.639446 13.14416 0.00413 
 2454078.643962 13.14803 0.00414 
 2454078.648475 13.15143 0.00411 
 2454078.652989 13.14182 0.00414 
 2454078.657502 13.13895 0.00412 
 2454078.662016 13.15346 0.00411 
 2454078.666530 13.14603 0.00419 
 2454078.671044 13.14947 0.00421 
 2454079.667575 13.15201 0.00391 
 2454080.579729 13.16772 0.00420 
 2454080.584243 13.17658 0.00412 
 2454080.588759 13.14448 0.00431 
 2454080.599487 13.16342 0.00417 
 2454080.604850 13.14338 0.00417 
 2454080.610210 13.14839 0.00415 
 2454080.612318 13.14668 0.00412 
 2454080.616835 13.15215 0.00402 
 2454080.621349 13.16674 0.00407 
 2454080.625864 13.15535 0.00405 
 2454080.630378 13.16343 0.00401 
 2454080.634893 13.15125 0.00409 
 2454080.639418 13.14644 0.00409 
 2454080.643933 13.15881 0.00405 
 2454080.648455 13.15279 0.00404 
 2454080.652970 13.15318 0.00400 
 2454080.657483 13.14549 0.00401 
 2454080.662000 13.15238 0.00403 
 2454080.666523 13.15588 0.00402 
 2454081.580718 13.13902 0.00422 
 2454081.585239 13.15698 0.00412 
 2454081.590603 13.15348 0.00408 
 2454081.595973 13.14784 0.00414 
 2454081.601342 13.14626 0.00416 
 2454081.606711 13.14996 0.00411 
 2454081.608820 13.15496 0.00410 
 2454081.613340 13.14074 0.00412 
 2454081.617854 13.16234 0.00401 
 2454081.622368 13.14182 0.00407 
 2454081.626882 13.14413 0.00406 
 2454081.631397 13.14040 0.00413 
 2454081.635918 13.14857 0.00404 
 2454081.640443 13.15536 0.00400 
 2454081.644959 13.15460 0.00398 
 2454081.649483 13.15243 0.00397 
 2454081.653999 13.14916 0.00402 
 2454081.658514 13.14653 0.00408 
 2454081.663037 13.14054 0.00406 
 2454082.580708 13.16405 0.00436 
 2454082.595951 13.15564 0.00551 
 2454082.601323 13.14956 0.00423 
 2454082.603432 13.16095 0.00418 
 2454082.607947 13.14581 0.00417 
 2454082.616975 13.15274 0.00430 
 2454082.630517 13.14446 0.00529 
 2454082.639545 13.14951 0.00490 
 2454082.644059 13.16249 0.00439 
 2454082.653086 13.14565 0.00402 
 2454082.657601 13.16095 0.00430 
 2454082.662115 13.14577 0.00433 
 2454083.580709 13.16031 0.00519 
 2454083.586072 13.14217 0.00442 
 2454083.591437 13.15009 0.00440 
 2454083.596800 13.15166 0.00445 
 2454083.602167 13.15945 0.00444 
 2454083.604270 13.14787 0.00437 
 2454083.613299 13.14458 0.00419 
 2454083.617814 13.14332 0.00436 
 2454083.626842 13.14195 0.00442 
 2454083.635870 13.14854 0.00425 
 2454083.640384 13.15428 0.00429 
 2454083.644898 13.13479 0.00425 
 2454083.649412 13.15401 0.00432 
 2454083.653926 13.15013 0.00427 
 2454093.581229 13.15992 0.00440 
 2454093.585959 13.15399 0.00451 
 2454093.590688 13.14709 0.00445 
 2454093.595418 13.14796 0.00438 
 2454093.600146 13.14374 0.00432 
 2454093.604873 13.15718 0.00440 
 2454093.609602 13.14789 0.00451 
 2454093.614332 13.14958 0.00415 
 2454093.619059 13.15099 0.00439 
 2454093.623785 13.14757 0.00419 
 2454093.628516 13.15200 0.00428 
 2454093.633243 13.15185 0.00429 
 2454107.587528 13.15186 0.00402 
 2454107.592258 13.14718 0.00397 
 2454108.588224 13.16049 0.00388 
 2454362.811812 13.15867 0.00429 
 2454362.822059 13.15509 0.00430 
 2454362.827601 13.15948 0.00429 
 2454362.833143 13.15661 0.00408 
 2454362.835339 13.14343 0.00410 
 2454362.840036 13.15487 0.00421 
 2454362.844725 13.14865 0.00416 
 2454362.849430 13.16378 0.00400 
 2454362.854127 13.14719 0.00419 
 2454362.858823 13.16370 0.00403 
 2454362.863510 13.14237 0.00412 
 2454362.868216 13.16245 0.00396 
 2454362.872913 13.15301 0.00400 
 2454362.877610 13.15234 0.00403 
 2454362.882298 13.15001 0.00400 
 2454362.887004 13.15590 0.00393 
 2454362.891700 13.16114 0.00388 
 2454362.896397 13.16794 0.00395 
 2454363.802049 13.15218 0.00412 
 2454363.806757 13.14754 0.00404 
 2454363.811465 13.16366 0.00406 
 2454363.817020 13.16279 0.00403 
 2454363.822575 13.14846 0.00398 
 2454363.828129 13.15666 0.00375 
 2454363.833682 13.16130 0.00385 
 2454363.835883 13.16033 0.00387 
 2454363.840589 13.15500 0.00394 
 2454363.845296 13.16373 0.00385 
 2454363.850002 13.15010 0.00403 
 2454363.854707 13.15807 0.00392 
 2454363.859413 13.14777 0.00401 
 2454363.864119 13.16022 0.00372 
 2454363.868825 13.15705 0.00392 
 2454363.873532 13.15276 0.00391 
 2454363.878238 13.15678 0.00398 
 2454363.882944 13.15487 0.00373 
 2454363.887652 13.15173 0.00381 
 2454363.892358 13.15324 0.00384 
 2454378.760995 13.17025 0.00843 
 2454378.765697 13.14770 0.00893 
 2454378.770400 13.18422 0.00337 
 2454378.775947 13.13634 0.00339 
 2454378.792593 13.14655 0.00441 
 2454378.804192 13.16784 0.00344 
 2454378.818299 13.15975 0.00415 
 2454378.823001 13.14359 0.00573 
 2454378.827703 13.20276 0.00657 
 2454379.801083 13.15403 0.00344 
 2454380.757100 13.15933 0.02250 
 2454380.761807 13.14350 0.00449 
 2454380.766514 13.14698 0.00425 
 2454380.772070 13.15337 0.00407 
 2454381.774033 13.14625 0.00417 
 2454381.779582 13.15405 0.00406 
 2454381.781780 13.14885 0.00411 
 2454381.786482 13.16709 0.00413 
 2454381.791186 13.14123 0.00415 
 2454381.795882 13.15333 0.00405 
 2454381.800593 13.14888 0.00408 
 2454381.805296 13.14605 0.00406 
 2454381.809999 13.15063 0.00393 
 2454381.814698 13.14867 0.00382 
 2454381.819406 13.15955 0.00374 
 2454381.824111 13.13904 0.00393 
 2454381.828812 13.15304 0.00364 
 2454381.833516 13.14844 0.00381 
 2454381.838216 13.15596 0.00369 
 2454381.842917 13.14869 0.00385 
 2454382.746250 13.15909 0.00409 
 2454382.750956 13.15714 0.00414 
 2454382.755662 13.14529 0.00418 
 2454382.760369 13.15293 0.00409 
 2454382.765923 13.14527 0.00407 
 2454382.771476 13.15669 0.00410 
 2454382.777030 13.15354 0.00413 
 2454382.779231 13.15739 0.00414 
 2454382.783922 13.14498 0.00407 
 2454382.788644 13.16581 0.00399 
 2454382.793352 13.15078 0.00404 
 2454382.798060 13.16140 0.00399 
 2454382.802760 13.15275 0.00399 
 2454382.807473 13.15056 0.00390 
 2454382.812182 13.15218 0.00406 
 2454382.816886 13.15006 0.00393 
 2454382.821589 13.16322 0.00404 
 2454382.826288 13.15856 0.00384 
 2454382.831003 13.15886 0.00387 
 2454382.835710 13.15536 0.00399 
 2454382.840417 13.14873 0.00398 
 2454384.745157 13.14922 0.00411 
 2454384.749865 13.14685 0.00418 
 2454384.754571 13.16194 0.00405 
 2454384.760120 13.15241 0.00403 
 2454384.765672 13.15417 0.00405 
 2454384.771224 13.16027 0.00415 
 2454384.773426 13.15960 0.00418 
 2454384.778130 13.15880 0.00408 
 2454384.782826 13.15648 0.00403 
 2454384.787542 13.15272 0.00402 
 2454384.792246 13.15428 0.00411 
 2454384.796954 13.16506 0.00402 
 2454384.801654 13.14372 0.00395 
 2454384.806372 13.15575 0.00399 
 2454384.811079 13.14888 0.00390 
 2454384.815787 13.15199 0.00402 
 2454384.820485 13.15554 0.00383 
 2454384.825198 13.15031 0.00387 
 2454384.829905 13.16260 0.00392 
 2454384.834609 13.14796 0.00391 
 2454385.738727 13.15399 0.00393 
 2454385.743430 13.15469 0.00386 
 2454385.748133 13.15251 0.00400 
 2454385.752836 13.14497 0.00397 
 2454385.758385 13.16191 0.00383 
 2454385.763935 13.14806 0.00392 
 2454385.769482 13.14682 0.00384 
 2454385.771679 13.15634 0.00384 
 2454385.776383 13.14738 0.00390 
 2454385.781089 13.15869 0.00387 
 2454385.785792 13.14529 0.00384 
 2454385.790495 13.15063 0.00390 
 2454385.795199 13.15585 0.00387 
 2454385.799903 13.14769 0.00384 
 2454385.804606 13.15624 0.00384 
 2454385.809308 13.16237 0.00378 
 2454385.814010 13.15257 0.00392 
 2454385.818714 13.15537 0.00382 
 2454385.823417 13.14924 0.00369 
 2454385.828119 13.15279 0.00384 
 2454385.832820 13.15345 0.00379 
 2454386.739956 13.16099 0.00396 
 2454386.744658 13.15003 0.00407 
 2454386.749361 13.15677 0.00394 
 2454386.754911 13.15611 0.00407 
 2454386.760459 13.15665 0.00405 
 2454386.766009 13.16067 0.00393 
 2454386.768209 13.14455 0.00396 
 2454386.772913 13.16058 0.00404 
 2454386.777616 13.14096 0.00407 
 2454386.782319 13.15579 0.00396 
 2454386.787024 13.14547 0.00408 
 2454386.791727 13.15483 0.00406 
 2454386.796430 13.14651 0.00398 
 2454386.801133 13.15058 0.00391 
 2454386.805838 13.15505 0.00382 
 2454386.810541 13.14744 0.00407 
 2454386.815243 13.15406 0.00385 
 2454386.819950 13.15300 0.00393 
 2454386.824654 13.14689 0.00389 
