\INPUT_FILE = /exodata/ETSS-prep/KELT/doN02/raw/KELT_N02_lc_000031_V01_east_raw.dat
\INPUT_TYPE = "RAW"
\START_DATE = "Thu Oct 26, 04:44:09 2006"               
\STOP_DATE = "Mon Nov 24, 04:44:47 2008"               
\fixlen = T
\NUMRECORDS = 1792     
\
\ This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu 
\ Thu Feb 25, 17:01:11 2016
\ Documentation for the KELT Survey dataset can be found at http://exoplanetarchive.ipac.caltech.edu/docs/KELT.html
\
|          TIME|     MAG|MAG_ERR|
|          real|    real|   real|
|             d|     mag|    mag|
|          null|    null|   null|
 2454034.697330 13.41008 0.00522 
 2454034.701953 13.39842 0.00490 
 2454034.706575 13.40853 0.00569 
 2454034.711195 13.41064 0.00521 
 2454034.715816 13.41174 0.00494 
 2454034.721280 13.39062 0.00541 
 2454034.726743 13.40706 0.00501 
 2454034.728931 13.40725 0.00488 
 2454034.733552 13.40883 0.00485 
 2454034.738171 13.40077 0.00492 
 2454034.742791 13.40595 0.00481 
 2454034.747412 13.39963 0.00504 
 2454034.752032 13.40514 0.00496 
 2454034.756652 13.42112 0.00636 
 2454034.761271 13.41681 0.00474 
 2454034.765892 13.40246 0.00483 
 2454034.770512 13.42112 0.00466 
 2454034.775132 13.40950 0.00473 
 2454034.788988 13.40432 0.00501 
 2454034.793608 13.41846 0.00479 
 2454035.691028 13.42060 0.00510 
 2454035.695648 13.41002 0.00526 
 2454035.700270 13.41212 0.00533 
 2454035.704890 13.40389 0.00541 
 2454035.709512 13.41624 0.00546 
 2454035.714132 13.40941 0.00535 
 2454035.719593 13.41305 0.00510 
 2454035.721781 13.42049 0.00509 
 2454035.726402 13.41564 0.00515 
 2454035.731024 13.41005 0.00516 
 2454035.735647 13.41992 0.00499 
 2454035.740269 13.41490 0.00508 
 2454035.744889 13.41275 0.00491 
 2454035.749509 13.40055 0.00499 
 2454035.754130 13.40567 0.00486 
 2454035.758752 13.41415 0.00497 
 2454035.763372 13.41624 0.00497 
 2454035.767992 13.41477 0.00479 
 2454035.772612 13.41159 0.00478 
 2454035.777233 13.42274 0.00486 
 2454035.781854 13.41169 0.00473 
 2454035.786476 13.42099 0.00491 
 2454035.791096 13.40360 0.00477 
 2454036.691428 13.38977 0.00485 
 2454036.696047 13.43209 0.00522 
 2454036.700668 13.41447 0.00520 
 2454036.705288 13.41001 0.00510 
 2454036.709908 13.40871 0.00527 
 2454036.715372 13.41288 0.00517 
 2454036.720834 13.41152 0.00509 
 2454036.723022 13.41565 0.00548 
 2454036.727641 13.41415 0.00438 
 2454036.732260 13.41892 0.00522 
 2454036.736880 13.41598 0.00498 
 2454036.741499 13.41737 0.00501 
 2454036.746121 13.41836 0.00519 
 2454036.750741 13.41170 0.00481 
 2454036.755361 13.41132 0.00565 
 2454036.759981 13.41737 0.00503 
 2454036.764603 13.41233 0.00512 
 2454036.769224 13.40271 0.00514 
 2454036.773844 13.41466 0.00479 
 2454036.778464 13.39062 0.00527 
 2454036.783085 13.42038 0.00499 
 2454036.787706 13.41191 0.00487 
 2454037.685167 13.40912 0.00493 
 2454037.689788 13.40455 0.00529 
 2454037.694408 13.42653 0.00418 
 2454037.699029 13.40470 0.00426 
 2454037.703650 13.40829 0.00434 
 2454037.708272 13.40924 0.00484 
 2454037.713737 13.41953 0.00475 
 2454037.715925 13.41299 0.00466 
 2454037.720546 13.40421 0.00482 
 2454037.725167 13.42206 0.00472 
 2454037.729789 13.42122 0.00461 
 2454037.734411 13.40956 0.00461 
 2454037.739033 13.41332 0.00456 
 2454037.743653 13.41173 0.00467 
 2454037.748274 13.41714 0.00454 
 2454037.752895 13.41859 0.00456 
 2454037.757517 13.42006 0.00457 
 2454037.762139 13.41912 0.00457 
 2454037.766760 13.41716 0.00464 
 2454037.771381 13.41165 0.00453 
 2454037.776002 13.41891 0.00460 
 2454037.780624 13.41372 0.00455 
 2454037.785245 13.41342 0.00453 
 2454038.735588 13.40300 0.00481 
 2454038.740209 13.42496 0.00468 
 2454038.758691 13.41595 0.00450 
 2454038.767932 13.43215 0.00388 
 2454038.772554 13.41312 0.00460 
 2454038.777175 13.40502 0.00387 
 2454038.781796 13.42151 0.00446 
 2454039.676434 13.41326 0.00630 
 2454039.681054 13.41985 0.00637 
 2454039.685675 13.41633 0.00624 
 2454039.690296 13.40932 0.00615 
